Course,GPA,yearly_num,dept,num,index
TWS 20,3.515140186915888,0,TWS,20,0
TWS 21,3.1230198915009044,0,TWS,21,1
TWS 21GS,3.468571428571429,0,TWS,21,2
TWS 22,3.353367052023122,0,TWS,22,3
TWS 23,3.0874582560296844,0,TWS,23,4
TWS 24,3.3567924528301885,0,TWS,24,5
TWS 25,3.5215547703180214,0,TWS,25,6
TWS 26,3.239530201342282,0,TWS,26,7
