,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
85,"Hineline, Mark Lawrence",ENVR 140 - Wilderness and Human Values (A),S213,14,5,100.0%,100.0%,6.9,B+ (3.60),
86,"Eckles, Megan Alma",ENVR 102 - Selected Topics/Environmntl St (A),SP13,30,17,94.1%,94.1%,3.68,A- (3.94),A- (3.88)
87,"Talley, Theresa S.",ENVR 120 - Coastal Ecology (A),SP13,16,13,100.0%,100.0%,4.19,A- (3.77),
88,"Ochoa, Edward Henry",ENVR 110 - Environmental Law (A),WI13,54,22,86.4%,86.4%,5.14,B (3.15),B+ (3.38)
89,"Hineline, Mark Lawrence",ENVR 140 - Wilderness and Human Values (A),WI13,73,39,94.9%,92.3%,4.19,A- (3.82),A- (3.71)
90,"Eckles, Megan Alma",ENVR 30 - Environmental Issues:Nat Sci (A),FA12,117,48,91.1%,93.3%,3.97,B+ (3.38),B (3.02)
91,"Hineline, Mark Lawrence",ENVR 140 - Wilderness and Human Values (A),S212,21,3,100.0%,100.0%,5.83,A (4.00),B+ (3.37)
92,"Talley, Theresa S.",ENVR 120 - Coastal Ecology (A),SP12,23,20,100.0%,100.0%,5.5,A- (3.72),A (4.00)
93,"Hilger, James R.",ENVR 130 - Environmental Issues:Soc Sci (A),SP12,86,39,82.1%,53.8%,4.14,A- (3.74),B- (2.83)
94,"Ochoa, Edward Henry",ENVR 110 - Environmental Law (A),WI12,51,28,82.1%,85.7%,6.21,B (3.23),B (3.25)
95,"Hineline, Mark Lawrence",ENVR 140 - Wilderness and Human Values (A),WI12,79,43,95.3%,93.0%,4.31,A- (3.78),B+ (3.50)
96,"Dayton, Paul K.",ENVR 87 - Freshman Seminar (A),WI12,19,12,90.9%,100.0%,0.5,,
97,"Talley, Theresa S.",ENVR 30 - Environmental Issues:Nat Sci (A),FA11,103,95,91.5%,94.7%,4.82,B+ (3.67),B+ (3.65)
98,"Dayton, Paul K.",ENVR 87 - Freshman Seminar (A),FA11,15,12,100.0%,100.0%,0.83,A (4.00),
99,"Niles, John O.",ENVR 102 - Selected Topics/Environmntl St (A),SP11,33,20,95.0%,95.0%,5.6,B (3.28),B (3.21)
100,"Talley, Theresa S.",ENVR 120 - Coastal Ecology (A),SP11,22,15,100.0%,100.0%,3.43,A- (3.85),A- (3.88)
101,"Hilger, James R.",ENVR 130 - Environmental Issues:Soc Sci (A),SP11,66,57,71.9%,48.2%,3.45,B+ (3.33),B (3.23)
102,"Ochoa, Edward Henry",ENVR 110 - Environmental Law (A),WI11,45,29,96.6%,89.7%,5.88,B+ (3.39),A- (3.74)
103,"Hineline, Mark Lawrence",ENVR 140 - Wilderness and Human Values (A),WI11,85,39,97.4%,97.4%,3.58,B+ (3.53),B+ (3.38)
104,"Dayton, Paul K.",ENVR 87 - Freshman Seminar (A),WI11,19,12,100.0%,100.0%,0.68,A (4.00),
