,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
69,"Verdicchio, Pasquale",LTIT 122 - Studies/Modern Italian Culture (A),SP09,15,12,91.7%,91.7%,4.67,B+ (3.50),
70,"Jed, Stephanie H",LTIT 192 - Senior Seminar in Italian Lit (A),SP09,15,12,100.0%,100.0%,0.83,,
71,"De Marchi Gherini, Adriana",LTIT 50 - Advanced Italian (A),SP09,24,19,100.0%,100.0%,2.39,A- (3.76),A- (3.91)
72,"De Marchi Gherini, Adriana",LTIT 2B - Intermediate Italian II (B),WI09,15,9,88.9%,100.0%,2.72,B+ (3.56),
73,"De Marchi Gherini, Adriana",LTIT 100 - Intro/Literatures in Italian (A),FA08,20,20,90.0%,94.7%,2.7,A- (3.72),A- (3.76)
74,"De Marchi Gherini, Adriana",LTIT 2A - Intermediate Italian I (A),FA08,21,20,94.7%,94.7%,3.6,B (3.21),A- (3.79)
75,"De Marchi Gherini, Adriana",LTIT 2A - Intermediate Italian I (B),FA08,22,16,87.5%,81.3%,3.25,B+ (3.60),A- (3.79)
76,"Jed, Stephanie H",LTIT 115 - Medieval Studies (A),SP08,50,28,89.3%,89.3%,4.28,,A- (3.88)
77,"De Marchi Gherini, Adriana",LTIT 50 - Advanced Italian (A),SP08,16,14,92.9%,92.9%,2.36,A- (3.86),
78,"Verdicchio, Pasquale",LTIT 110 - Italian Literature (A),WI08,19,15,92.9%,85.7%,3.03,B (3.27),
79,"De Marchi Gherini, Adriana",LTIT 2A - Intermediate Italian I (A),FA07,21,15,100.0%,100.0%,3.83,B (3.23),A- (3.93)
80,"De Marchi Gherini, Adriana",LTIT 2A - Intermediate Italian I (B),FA07,22,17,88.2%,100.0%,2.85,A (4.00),A- (3.93)
