,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
643,"Leigh, Brian",CHEM 6B - General Chemistry II (A),S119,68,22,90.9%,100.0%,9.41,B- (2.86),B- (2.84)
644,"Hoeger, Carl",CHEM 6C - General Chemistry III (A),S119,75,23,85.7%,81.0%,9.17,B- (2.95),B (3.02)
645,"Leigh, Brian",CHEM 7L - General Chemistry Laboratory (A),S119,92,32,80.6%,93.5%,7.5,B (3.23),B (3.00)
646,"Slade, Jonathan",CHEM 100A - Analytical Chemistry Lab (A),SP19,94,42,81.0%,97.6%,8.5,B (3.26),B+ (3.45)
647,"Pomeroy, Robert S.",CHEM 100B - Instrumental Chemistry Lab (A),SP19,30,13,84.6%,84.6%,8.5,B- (2.77),B+ (3.33)
648,"Pomeroy, Robert S.",CHEM 100B - Instrumental Chemistry Lab (B),SP19,23,13,75.0%,91.7%,9.83,B+ (3.33),B+ (3.33)
649,"Sinha, Amitabha",CHEM 105A - Physical Chemistry Laboratory (A),SP19,38,15,76.9%,100.0%,10.65,B (3.08),B+ (3.42)
650,"Sinha, Amitabha",CHEM 105A - Physical Chemistry Laboratory (B),SP19,38,17,87.5%,93.8%,8.9,B+ (3.33),B+ (3.42)
651,"Jennings, Patricia A.",CHEM 108 - Protein Biochemistry Lab (A),SP19,46,18,94.1%,58.8%,6.5,B+ (3.41),B+ (3.68)
652,"Jennings, Patricia A.",CHEM 108 - Protein Biochemistry Lab (B),SP19,38,17,76.5%,76.5%,7.44,B+ (3.53),B+ (3.68)
653,"Wang, Wei",CHEM 11 - The Periodic Table (A),SP19,276,159,80.5%,80.5%,4.12,B (3.21),B (3.05)
654,"Debelouchina, Galia T",CHEM 113 - Biophysical Chem of Macromolec (A),SP19,28,8,87.5%,87.5%,7.75,A (4.00),A- (3.91)
655,"Komives, Elizabeth A",CHEM 113 - Biophysical Chem of Macromolec (A),SP19,28,8,87.5%,87.5%,7.75,A (4.00),A- (3.91)
656,"Opella, Stanley J",CHEM 114A - Biochemical Structure&Function (A),SP19,103,77,86.8%,71.1%,4.24,B+ (3.58),B (3.19)
657,"Joseph, Simpson",CHEM 114C - Biosynthesis of Macromolecules (A),SP19,252,103,71.3%,72.3%,7.09,B (3.11),C+ (2.50)
658,"Sailor, Michael Joseph",CHEM 120B - Inorganic Chemistry II (A),SP19,75,34,93.5%,96.8%,6.18,B (3.29),B (3.17)
659,"Schimpf, Alina M",CHEM 123 - Advanced Inorganic Chem Lab (A),SP19,14,4,100.0%,100.0%,6.5,A- (3.75),
660,"Crowell, John E",CHEM 126 - Physical Chem: Quantum Mech (A),SP19,64,22,63.6%,59.1%,9.14,B (3.05),B- (2.98)
661,"Yuen Zhou, Joel",CHEM 127 - Physical Chem: Thermodynamics (A),SP19,165,107,77.4%,88.7%,8.12,B (3.09),B- (2.95)
662,"Xiong, Wei",CHEM 132 - Chem Physics: Stat Thermo II (A),SP19,80,27,70.4%,92.3%,8.04,C+ (2.62),B- (2.78)
663,"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Lab II (A),SP19,129,62,75.4%,54.4%,7.45,B (3.00),B (3.25)
664,"Weizman, Haim",CHEM 151 - Molecules That Changed World (A),SP19,77,28,96.2%,96.3%,3.19,B+ (3.54),B+ (3.48)
665,"Burkart, Michael D",CHEM 157 - Bioorganic & Natural Prod Chem (A),SP19,39,25,100.0%,100.0%,5.17,B+ (3.30),B (3.26)
666,"Devaraj, Neal Krishna",CHEM 168 - Drug Synthesis and Design (A),SP19,98,48,91.7%,95.8%,3.99,B (3.30),B (3.10)
667,"Prather, Kimberly A",CHEM 173 - Atmospheric Chemistry (A),SP19,64,24,91.3%,82.6%,6.07,B- (2.82),B (3.15)
668,"Dickson, Andrew Gilmore",CHEM 174 - Chem Prin of Marine Systems (A),SP19,26,12,63.6%,63.6%,6.86,B- (2.73),B (3.23)
669,"Bussey, Thomas J",CHEM 188 - Capstone Sem in Science Eductn (A),SP19,11,3,100.0%,100.0%,3.83,A (4.00),
670,"Albizati, Kim F.",CHEM 40A - Organic Chemistry I (A),SP19,245,96,91.0%,98.9%,6.54,B (3.00),C+ (2.67)
671,"Weizman, Haim",CHEM 40B - Organic Chemistry II (A),SP19,301,125,81.2%,91.2%,7.44,B- (2.88),B- (2.86)
672,"Siegel, Dionicio R.",CHEM 40B - Organic Chemistry II (B),SP19,301,140,90.9%,96.2%,6.11,B (3.13),B (3.10)
673,"Ternansky, Robert J.",CHEM 40C - Organic Chemistry III (A),SP19,142,65,75.9%,92.9%,8.15,B- (2.91),B- (2.72)
674,"Hoeger, Carl",CHEM 40C - Organic Chemistry III (B),SP19,368,135,65.1%,73.0%,8.75,B- (2.88),B- (2.82)
675,"Tor, Yitzhak",CHEM 40CH - Honors Organic Chemistry III (A),SP19,95,49,95.7%,97.8%,6.54,B+ (3.67),B+ (3.55)
676,"Klosterman, Jeremy K",CHEM 43A - Organic Chemistry Laboratory (A),SP19,244,216,74.3%,77.6%,8.11,B (3.23),B (3.14)
677,"Klosterman, Jeremy K",CHEM 43A - Organic Chemistry Laboratory (B),SP19,215,195,77.1%,79.2%,8.09,B+ (3.34),B (3.14)
678,"Deshmukh, Lalit",CHEM 6A - General Chemistry I (A),SP19,238,145,80.0%,80.6%,5.34,B- (2.92),C (2.17)
679,"Young, Mark",CHEM 6B - General Chemistry II (A),SP19,336,165,72.4%,58.2%,6.5,B- (2.75),C+ (2.62)
680,"Crowell, John E",CHEM 6B - General Chemistry II (B),SP19,181,66,59.7%,42.6%,7.05,B- (2.77),C+ (2.45)
681,"Debelouchina, Galia T",CHEM 6C - General Chemistry III (A),SP19,394,315,93.6%,98.1%,5.41,B+ (3.32),B (3.15)
682,"Brydges, Stacey",CHEM 6C - General Chemistry III (B),SP19,422,215,87.3%,93.6%,5.58,B (3.28),B (3.14)
683,"Lam, Tin Yiu",CHEM 6C - General Chemistry III (C),SP19,417,222,84.0%,88.9%,6.17,B (3.17),B- (2.88)
684,"Hoeger, Carl",CHEM 6C - General Chemistry III (E),SP19,184,101,81.9%,75.3%,7.36,B- (2.90),B- (2.82)
685,"Bussey, Thomas J",CHEM 6C - General Chemistry III (F),SP19,88,47,91.3%,100.0%,5.37,B (3.15),B- (2.97)
686,"Kubiak, Clifford Paul",CHEM 6CH - Honors General Chemistry III (A),SP19,59,31,83.3%,90.0%,6.44,B+ (3.42),B (3.28)
687,"Schnoebelen, Carly Lynn",CHEM 7L - General Chemistry Laboratory (A),SP19,277,157,96.7%,96.0%,4.54,A- (3.81),A- (3.80)
688,"Leigh, Brian",CHEM 7L - General Chemistry Laboratory (B),SP19,327,172,89.1%,98.2%,6.89,B (3.22),B (3.05)
689,"Brydges, Stacey",CHEM 7LM - General Chemistry Lab - Majors (A),SP19,95,53,82.7%,98.1%,7.67,B+ (3.62),A- (3.73)
690,"Leigh, Brian",CHEM 87 - Freshman Seminar (A),SP19,15,11,100.0%,100.0%,0.9,A (4.00),
691,"Makale, Milan Theodore",CHEM 93 - Cancer Therapeutic/Diagnostic (A),SP19,26,8,100.0%,100.0%,1.93,A (4.00),B+ (3.51)
692,"Bussey, Thomas J",CHEM 96 - Introductn to Teaching Science (A),SP19,23,10,100.0%,100.0%,3.61,A- (3.75),B+ (3.58)
693,"Brydges, Stacey",CHEM 1 - Scope of Chem and Biochem (A),WI19,11,8,100.0%,100.0%,1.36,A (4.00),
694,"Pomeroy, Robert S.",CHEM 100A - Analytical Chemistry Lab (A),WI19,130,52,81.6%,87.0%,8.85,B (3.25),B (3.18)
695,"Pomeroy, Robert S.",CHEM 100B - Instrumental Chemistry Lab (A),WI19,29,11,90.0%,100.0%,9.5,B+ (3.60),B+ (3.33)
696,"Young, Mark",CHEM 105A - Physical Chemistry Laboratory (A),WI19,40,13,60.0%,60.0%,11.5,B+ (3.50),B- (2.86)
697,"Young, Mark",CHEM 105A - Physical Chemistry Laboratory (B),WI19,24,9,37.5%,37.5%,7.25,B (3.13),B- (2.86)
698,"McHugh, Colleen A",CHEM 109 - Recombinant DNA Laboratory (A),WI19,44,20,94.4%,100.0%,10.82,B (3.16),B+ (3.44)
699,"McHugh, Colleen A",CHEM 109 - Recombinant DNA Laboratory (B),WI19,22,11,100.0%,100.0%,9.23,B+ (3.36),B+ (3.44)
700,"Komives, Elizabeth A",CHEM 114B - Biochem Energetics&Metabolism (A),WI19,265,120,99.1%,99.1%,7.58,B+ (3.50),B (3.24)
701,"Komor, Alexis C",CHEM 116 - Chemical Biology (A),WI19,4,3,100.0%,100.0%,4.5,C+ (2.33),
702,"Amaro, Rommie E",CHEM 118 - Pharmacology and Toxicology (A),WI19,118,59,96.2%,90.6%,5.73,B+ (3.45),B (3.14)
703,"Huang, Xuemei",CHEM 12 - Molecules and Reactions (A),WI19,60,25,77.3%,86.4%,4.95,B+ (3.35),B- (2.96)
704,"Figueroa, Joshua",CHEM 120A - Inorganic Chemistry I (A),WI19,206,142,92.1%,95.0%,7.0,B (3.16),B- (2.83)
705,"Cohen, Seth M",CHEM 125 - Bioinorganic Chemistry (A),WI19,16,7,85.7%,100.0%,4.21,B- (2.71),
706,"Tezcan, Faik",CHEM 125 - Bioinorganic Chemistry (A),WI19,15,7,85.7%,100.0%,4.21,B- (2.71),
707,"Paesani, Francesco",CHEM 126 - Physical Chem: Quantum Mech (A),WI19,172,75,77.5%,93.1%,8.5,B- (2.87),B- (2.70)
708,"Weare, John H.",CHEM 131 - Chem Physics: Stat Thermo I (A),WI19,92,40,24.3%,16.2%,7.36,C (2.28),B- (2.98)
709,"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Lab II (A),WI19,89,36,88.6%,82.4%,7.7,B (3.06),B+ (3.37)
710,"Schmidt, Valerie A",CHEM 155 - Synthesis of Complex Molecules (A),WI19,8,4,100.0%,100.0%,3.0,B+ (3.50),
711,"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI19,7,3,100.0%,100.0%,7.83,B+ (3.67),
712,"Perrin, Charles L.",CHEM 158 - Applied Spectroscopy (A),WI19,12,3,100.0%,100.0%,5.83,B+ (3.50),
713,"McHugh, Colleen A",CHEM 164 - Structural Biology of Viruses (A),WI19,26,10,70.0%,70.0%,5.7,B+ (3.30),B (3.08)
714,"Amaro, Rommie E",CHEM 167 - Medicinal Chemistry (A),WI19,110,37,79.4%,76.5%,6.03,B (3.18),B- (2.96)
715,"Thiemens, Mark H",CHEM 172 - Environmental Chemistry II (A),WI19,46,19,84.2%,84.2%,6.39,B+ (3.47),B (3.27)
716,"Bussey, Thomas J",CHEM 187 - Foundn of Teach&Learn Science (A),WI19,14,6,100.0%,100.0%,4.5,A (4.00),
717,"Newsam, John",CHEM 194 - Special Topics in Chemistry (A),WI19,15,7,100.0%,100.0%,2.21,A- (3.86),
718,"Bertrand, Guy",CHEM 40A - Organic Chemistry I (A),WI19,359,156,92.2%,97.9%,6.44,B (3.22),B- (2.89)
719,"Hoeger, Carl",CHEM 40A - Organic Chemistry I (B),WI19,189,80,82.4%,77.0%,7.78,B- (2.83),C+ (2.59)
720,"Ternansky, Robert J.",CHEM 40B - Organic Chemistry II (A),WI19,58,32,63.3%,75.9%,8.83,C+ (2.60),C+ (2.69)
721,"Weizman, Haim",CHEM 40B - Organic Chemistry II (B),WI19,351,163,80.5%,92.7%,7.61,B- (2.94),B- (2.99)
722,"Schmidt, Valerie A",CHEM 40B - Organic Chemistry II (C),WI19,382,333,80.6%,91.5%,8.07,B- (2.93),C+ (2.63)
723,"Hoeger, Carl",CHEM 40B - Organic Chemistry II (D),WI19,205,90,85.2%,88.6%,8.35,B- (2.90),C+ (2.70)
724,"Weizman, Haim",CHEM 40BH - Honors Organic Chemistry II (A),WI19,67,42,97.4%,97.4%,7.71,B+ (3.53),B+ (3.50)
725,"Godula, Kamil",CHEM 40C - Organic Chemistry III (A),WI19,189,169,86.9%,96.4%,7.58,B (3.08),B- (2.89)
726,"Klosterman, Jeremy K",CHEM 43A - Organic Chemistry Laboratory (A),WI19,266,223,73.9%,78.8%,8.07,B (3.14),B- (2.88)
727,"Klosterman, Jeremy K",CHEM 43A - Organic Chemistry Laboratory (B),WI19,179,138,69.9%,69.1%,8.33,B (3.07),B- (2.88)
728,"Tezcan, Faik",CHEM 6A - General Chemistry I (A),WI19,248,129,88.6%,85.8%,5.95,B- (2.82),C (2.26)
729,"Albizati, Kim F.",CHEM 6A - General Chemistry I (B),WI19,425,208,88.6%,85.9%,5.37,B (3.18),C+ (2.68)
730,"Brydges, Stacey",CHEM 6B - General Chemistry II (A),WI19,411,237,91.2%,88.8%,5.87,B (3.23),B (3.01)
731,"Kummel, Andrew C",CHEM 6B - General Chemistry II (B),WI19,246,172,82.1%,78.4%,7.06,B (3.10),B- (2.78)
732,"Komor, Alexis C",CHEM 6B - General Chemistry II (C),WI19,178,158,83.2%,83.8%,4.99,B (3.13),B- (2.79)
733,"Crowell, John E",CHEM 6B - General Chemistry II (D),WI19,125,65,68.9%,57.4%,6.6,B (3.03),B- (2.75)
734,"Lam, Tin Yiu",CHEM 6B - General Chemistry II (E),WI19,410,254,72.8%,71.8%,6.44,B- (2.99),B- (2.83)
735,"Young, Mark",CHEM 6B - General Chemistry II (F),WI19,182,117,65.5%,51.4%,7.06,B- (2.85),B- (2.73)
736,"Schnoebelen, Carly Lynn",CHEM 6B - General Chemistry II (G),WI19,244,153,93.2%,96.6%,4.68,B+ (3.32),B- (2.72)
737,"Paesani, Francesco",CHEM 6BH - Honors General Chemistry II (A),WI19,70,53,85.7%,93.9%,7.26,B (3.24),B+ (3.39)
738,"Ghosh, Partho",CHEM 6C - General Chemistry III (A),WI19,185,98,77.9%,81.5%,6.9,B- (2.78),C+ (2.48)
739,"Leigh, Brian",CHEM 7L - General Chemistry Laboratory (A),WI19,257,139,80.0%,96.1%,6.12,B (3.13),B (3.02)
740,"Leigh, Brian",CHEM 7L - General Chemistry Laboratory (B),WI19,306,139,86.4%,99.2%,6.23,B (3.13),B (3.02)
741,"Brydges, Stacey",CHEM 87 - Freshman Seminar (A),WI19,18,15,100.0%,100.0%,0.9,A (4.00),
742,"Leigh, Brian",CHEM 100A - Analytical Chemistry Lab (A),FA18,142,60,84.5%,93.1%,10.3,B (3.14),B (3.05)
743,"Crowell, John E",CHEM 105A - Physical Chemistry Laboratory (A),FA18,33,8,100.0%,75.0%,10.75,B+ (3.50),B+ (3.48)
744,"Crowell, John E",CHEM 105A - Physical Chemistry Laboratory (B),FA18,21,7,85.7%,100.0%,10.79,B (3.29),B+ (3.48)
745,"Ghosh, Gourisankar",CHEM 108 - Protein Biochemistry Lab (A),FA18,47,32,93.5%,86.7%,4.76,A- (3.71),B+ (3.61)
746,"Ghosh, Gourisankar",CHEM 108 - Protein Biochemistry Lab (B),FA18,48,19,87.5%,86.7%,4.38,A- (3.82),B+ (3.61)
747,"Mrse, Anthony Adrian",CHEM 11 - The Periodic Table (A),FA18,250,117,85.8%,91.9%,4.68,B (3.20),B- (2.76)
748,"Toor, Navtej",CHEM 114A - Biochemical Structure&Function (A),FA18,286,142,76.5%,70.9%,6.06,B (3.16),B (3.12)
749,"Ghosh, Gourisankar",CHEM 114D - Molecular & Cellular Biochem (A),FA18,20,8,87.5%,87.5%,6.25,B+ (3.38),B+ (3.35)
750,"Galperin, Michael",CHEM 127 - Physical Chem: Thermodynamics (A),FA18,104,39,43.2%,44.4%,9.2,B- (2.76),C+ (2.57)
751,"Sinha, Amitabha",CHEM 130 - Chem Physics: Quantum Mech (A),FA18,111,47,53.3%,64.4%,10.02,C+ (2.50),C+ (2.51)
752,"Esko, Jeffrey D.",CHEM 142 - Intro to Glycosciences (A),FA18,16,5,80.0%,100.0%,4.1,B- (2.80),
753,"Godula, Kamil",CHEM 142 - Intro to Glycosciences (A),FA18,14,5,80.0%,100.0%,4.1,B- (2.80),
754,"Ternansky, Robert J.",CHEM 143C - Organic Chemistry Laboratory (A),FA18,63,25,87.5%,91.3%,6.58,B+ (3.50),B+ (3.38)
755,"Weizman, Haim",CHEM 143D - Molecular Design & Synthesis (A),FA18,16,7,100.0%,100.0%,9.93,B+ (3.43),
756,"Theodorakis, Emmanuel",CHEM 152 - Synthetic Methods/Organic Chem (A),FA18,59,21,100.0%,100.0%,4.5,B (3.10),B (3.23)
757,"Tor, Yitzhak",CHEM 154 - Mechanisms/Organic Reactions (A),FA18,64,17,92.9%,100.0%,7.17,B+ (3.36),B+ (3.49)
758,"Grassian, Vicki Helene",CHEM 171 - Environmental Chemistry I (A),FA18,77,32,89.7%,89.7%,4.43,B+ (3.31),B- (2.98)
759,"Sullivan, Michael N",CHEM 171 - Environmental Chemistry I (A),FA18,80,31,89.3%,82.1%,4.5,B+ (3.32),B- (2.98)
760,"Hoeger, Carl",CHEM 4 - Basic Chemistry (A),FA18,332,188,75.0%,75.9%,6.18,C+ (2.60),B- (2.96)
761,"Oconnor, Joseph M.",CHEM 40A - Organic Chemistry I (A),FA18,280,145,71.1%,73.6%,9.15,B- (2.98),C+ (2.52)
762,"Hirschauer, Sonia S",CHEM 40A - Organic Chemistry I (B),FA18,227,130,84.4%,98.3%,7.42,B- (2.92),C+ (2.62)
763,"Klosterman, Jeremy K",CHEM 40A - Organic Chemistry I (C),FA18,126,96,91.6%,94.7%,7.64,B- (2.97),B- (2.79)
764,"Perrin, Charles L.",CHEM 40A - Organic Chemistry I (D),FA18,232,100,75.0%,72.8%,8.61,B- (2.98),C+ (2.63)
765,"Hoeger, Carl",CHEM 40A - Organic Chemistry I (E),FA18,341,167,78.6%,81.6%,9.47,B (3.01),B (3.03)
766,"Theodorakis, Emmanuel",CHEM 40B - Organic Chemistry II (A),FA18,360,134,81.0%,85.1%,7.64,B- (2.72),C+ (2.42)
767,"Albizati, Kim F.",CHEM 40C - Organic Chemistry III (A),FA18,352,115,78.5%,93.3%,8.63,B- (2.97),C+ (2.68)
768,"Ternansky, Robert J.",CHEM 43A - Organic Chemistry Laboratory (A),FA18,460,194,80.9%,93.5%,7.69,B (3.23),B (3.11)
769,"Hirschauer, Sonia S",CHEM 6A - General Chemistry I (A),FA18,281,211,92.0%,96.4%,5.95,B- (2.97),C+ (2.67)
770,"Zid, Brian M",CHEM 6A - General Chemistry I (B),FA18,413,244,94.0%,92.7%,5.08,B (3.20),B (3.11)
771,"Brydges, Stacey",CHEM 6A - General Chemistry I (C),FA18,416,244,87.9%,90.5%,6.95,B (3.10),B- (2.83)
772,"Lam, Tin Yiu",CHEM 6A - General Chemistry I (D),FA18,389,235,96.4%,95.9%,5.4,B (3.29),B- (3.00)
773,"Lam, Tin Yiu",CHEM 6A - General Chemistry I (E),FA18,352,214,91.5%,92.0%,5.45,B (3.20),B- (3.00)
774,"Bussey, Thomas J",CHEM 6A - General Chemistry I (F),FA18,409,251,93.2%,95.7%,5.94,B (3.22),B (3.04)
775,"Crowell, John E",CHEM 6A - General Chemistry I (G),FA18,186,105,67.3%,40.8%,6.54,B- (2.82),B- (2.79)
776,"Albizati, Kim F.",CHEM 6A - General Chemistry I (H),FA18,407,244,93.4%,92.4%,5.04,B+ (3.50),B- (2.77)
777,"Swift, Robert Vernon",CHEM 6A - General Chemistry I (I),FA18,140,80,89.2%,89.2%,5.11,B (3.17),C+ (2.40)
778,"Tauber, Michael",CHEM 6AH - Honors General Chemistry I (A),FA18,114,92,77.5%,86.2%,8.08,B (3.09),B (3.17)
779,"Young, Mark",CHEM 6B - General Chemistry II (A),FA18,228,116,73.5%,77.9%,6.8,B- (2.83),C+ (2.63)
780,"Bussey, Thomas J",CHEM 6C - General Chemistry III (A),FA18,395,202,92.2%,99.5%,6.7,B (3.01),C+ (2.49)
781,"Kim, Judy E.",CHEM 7L - General Chemistry Laboratory (A),FA18,285,149,67.6%,74.1%,6.82,B- (2.99),B- (2.87)
782,"Kim, Judy E.",CHEM 7L - General Chemistry Laboratory (B),FA18,335,156,64.9%,72.1%,7.22,B- (2.99),B- (2.87)
783,"Bussey, Thomas J",CHEM 87 - Freshman Seminar (A),FA18,17,9,100.0%,100.0%,0.75,A (4.00),
784,"Bussey, Thomas J",CHEM 96 - Introductn to Teaching Science (A),FA18,14,8,100.0%,100.0%,4.5,B+ (3.63),
785,"Bussey, Thomas J",CHEM 114A - Biochemical Structure&Function (A),S218,61,17,100.0%,100.0%,8.03,B (3.29),B- (2.87)
786,"Klosterman, Jeremy K",CHEM 40A - Organic Chemistry I (A),S218,56,34,93.9%,97.0%,10.86,B (3.00),B- (2.73)
787,"Lacoske, Michelle Hill",CHEM 40B - Organic Chemistry II (A),S218,119,23,81.8%,95.5%,11.59,B (3.09),B- (2.86)
788,"Ternansky, Robert J.",CHEM 40C - Organic Chemistry III (A),S218,56,13,83.3%,75.0%,13.58,B- (2.83),B- (2.83)
789,"Bussey, Thomas J",CHEM 6A - General Chemistry I (A),S218,134,53,97.9%,97.9%,7.02,B+ (3.59),B (3.18)
790,"Johnson, Christina A",CHEM 6B - General Chemistry II (A),S218,44,11,100.0%,100.0%,9.95,B (3.18),B- (2.82)
791,"Johnson, Christina A",CHEM 6C - General Chemistry III (A),S218,65,19,94.1%,94.1%,11.17,B (3.17),B- (2.92)
792,"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Lab II (A),S118,43,16,93.8%,93.8%,8.63,B (3.07),B+ (3.30)
793,"Klosterman, Jeremy K",CHEM 40A - Organic Chemistry I (A),S118,78,20,80.0%,70.0%,12.1,B- (2.95),B- (2.76)
794,"Weizman, Haim",CHEM 40B - Organic Chemistry II (A),S118,144,31,80.0%,86.7%,11.03,B- (2.72),B- (2.88)
795,"Klosterman, Jeremy K",CHEM 40C - Organic Chemistry III (A),S118,47,13,76.9%,92.3%,14.04,B+ (3.31),B- (2.87)
796,"Weizman, Haim",CHEM 43A - Organic Chemistry Laboratory (A),S118,114,22,60.0%,95.0%,10.1,B (3.25),B (3.03)
797,"Katz, Faith Erin Heffernan",CHEM 6A - General Chemistry I (A),S118,43,25,84.0%,87.5%,5.7,B (3.04),B (3.23)
798,"Hoeger, Carl",CHEM 6B - General Chemistry II (A),S118,49,24,77.3%,77.3%,9.8,B- (2.82),B- (2.85)
799,"Hoeger, Carl",CHEM 6C - General Chemistry III (A),S118,78,22,71.4%,76.2%,11.36,B- (2.71),B (3.10)
800,"Kim, Judy E.",CHEM 7L - General Chemistry Laboratory (A),S118,64,22,68.2%,81.8%,10.23,B- (2.95),B- (2.97)
801,"Kim, Judy E.",CHEM 7L - General Chemistry Laboratory (B),S118,50,12,63.6%,90.9%,8.33,C+ (2.67),B- (2.97)
802,"Tauber, Michael",CHEM 7L - General Chemistry Laboratory (C),S118,65,17,71.4%,64.3%,10.63,B (3.13),B- (2.97)
803,"Tauber, Michael",CHEM 7L - General Chemistry Laboratory (D),S118,66,15,100.0%,71.4%,8.35,B (3.07),B- (2.97)
804,"Pomeroy, Robert S.",CHEM 100A - Analytical Chemistry Lab (A),SP18,87,40,80.6%,97.1%,9.94,B (3.22),B (3.04)
805,"Pomeroy, Robert S.",CHEM 100B - Instrumental Chemistry Lab (A),SP18,30,11,70.0%,80.0%,8.3,B+ (3.30),B (3.02)
806,"Sinha, Amitabha",CHEM 105A - Physical Chemistry Laboratory (A),SP18,77,27,73.1%,92.3%,8.96,B+ (3.42),B+ (3.32)
807,"Jennings, Patricia A.",CHEM 108 - Protein Biochemistry Lab (A),SP18,48,18,72.2%,38.9%,8.28,A- (3.72),B+ (3.70)
808,"Jennings, Patricia A.",CHEM 108 - Protein Biochemistry Lab (B),SP18,31,11,81.8%,36.4%,6.68,A- (3.73),B+ (3.70)
809,"Wang, Wei",CHEM 11 - The Periodic Table (A),SP18,242,197,84.2%,88.8%,3.92,B (3.27),B (3.13)
810,"Debelouchina, Galia T",CHEM 113 - Biophysical Chem of Macromolec (B),SP18,21,9,88.9%,100.0%,6.5,A- (3.89),A (4.00)
811,"Komives, Elizabeth A",CHEM 113 - Biophysical Chem of Macromolec (B),SP18,21,9,88.9%,100.0%,6.5,A- (3.89),A (4.00)
812,"Joseph, Simpson",CHEM 114C - Biosynthesis of Macromolecules (A),SP18,214,67,76.9%,75.0%,7.39,B (3.22),C+ (2.54)
813,"Amaro, Rommie E",CHEM 118 - Pharmacology and Toxicology (A),SP18,194,74,87.5%,80.6%,5.77,B+ (3.61),B+ (3.42)
814,"Sailor, Michael Joseph",CHEM 123 - Advanced Inorganic Chem Lab (A),SP18,14,9,88.9%,100.0%,3.17,B+ (3.67),
815,"Crowell, John E",CHEM 126 - Physical Chem: Quantum Mech (A),SP18,57,16,64.3%,76.9%,9.3,B (3.00),B- (2.99)
816,"Yuen Zhou, Joel",CHEM 127 - Physical Chem: Thermodynamics (A),SP18,71,53,75.5%,94.3%,6.81,B (3.11),B+ (3.47)
817,"Opella, Stanley J",CHEM 13 - Chemistry of Life (A),SP18,60,25,62.5%,66.7%,3.94,B- (2.80),C+ (2.59)
818,"Xiong, Wei",CHEM 132 - Chem Physics: Stat Thermo II (A),SP18,72,26,84.6%,96.2%,6.65,B (3.27),B (3.06)
819,"Xiong, Wei",CHEM 135 - Molecular Spectroscopy (A),SP18,4,4,75.0%,100.0%,11.5,C+ (2.67),
820,"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Lab II (A),SP18,77,26,91.3%,75.0%,7.54,B (3.08),B+ (3.38)
821,"Weizman, Haim",CHEM 151 - Molecules That Changed World (A),SP18,56,21,85.0%,85.0%,2.6,B+ (3.40),B+ (3.47)
822,"Burkart, Michael D",CHEM 157 - Bioorganic & Natural Prod Chem (A),SP18,45,25,79.2%,87.5%,5.92,B- (2.95),B (3.22)
823,"Baker, Timothy Stanley",CHEM 164 - Structural Biology of Viruses (A),SP18,15,13,100.0%,100.0%,5.88,B (3.08),
824,"Amaro, Rommie E",CHEM 167 - Medicinal Chemistry (A),SP18,89,34,94.1%,88.2%,5.89,B+ (3.42),B (3.27)
825,"Kristensen, Louise J",CHEM 173 - Atmospheric Chemistry (A),SP18,53,18,70.6%,68.8%,4.38,B (3.00),B (3.15)
826,"Dickson, Andrew Gilmore",CHEM 174 - Chem Prin of Marine Systems (A),SP18,22,9,50.0%,50.0%,3.0,B (3.25),B- (2.87)
827,"Bafna, Vineet",CHEM 182 - Biological Databases (A),SP18,6,3,100.0%,100.0%,11.83,B (3.00),
828,"Gilson, Michael K.",CHEM 185 - Intro/Computational Chemistry (B),SP18,12,7,100.0%,100.0%,8.21,B (3.29),
829,"Bussey, Thomas J",CHEM 188 - Capstone Sem in Science Eductn (A),SP18,10,6,100.0%,100.0%,4.1,A (4.00),
830,"Hoeger, Carl",CHEM 40A - Organic Chemistry I (A),SP18,242,98,77.3%,76.1%,8.28,B- (2.87),B- (2.73)
831,"Weizman, Haim",CHEM 40B - Organic Chemistry II (A),SP18,386,148,72.7%,82.4%,7.99,B- (2.79),B- (2.75)
832,"Molinski, Tadeusz",CHEM 40B - Organic Chemistry II (B),SP18,101,35,43.3%,30.0%,8.69,C (2.28),C+ (2.42)
833,"Ternansky, Robert J.",CHEM 40C - Organic Chemistry III (A),SP18,124,56,90.4%,94.2%,8.62,B (3.15),B- (2.84)
834,"Hoeger, Carl",CHEM 40C - Organic Chemistry III (B),SP18,261,110,64.4%,76.7%,8.98,B- (2.87),B- (2.86)
835,"Tor, Yitzhak",CHEM 40CH - Honors Organic Chemistry III (A),SP18,72,34,97.0%,97.0%,7.26,B+ (3.47),B+ (3.44)
836,"Klosterman, Jeremy K",CHEM 43A - Organic Chemistry Laboratory (A),SP18,194,162,68.1%,46.9%,7.74,B (3.01),B (3.00)
837,"Klosterman, Jeremy K",CHEM 43A - Organic Chemistry Laboratory (B),SP18,193,161,59.1%,56.6%,7.93,B (3.01),B (3.00)
