,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
1127,"Bellare, Mihir",CSE 107 - Intro to Modern Cryptography (A),FA18,61,24,91.3%,78.3%,7.75,B- (2.83),B (3.12)
1128,"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),FA18,325,192,91.8%,92.0%,12.02,B+ (3.53),B+ (3.47)
1129,"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (B),FA18,155,85,96.3%,96.3%,11.01,A- (3.80),B+ (3.47)
1130,"Gillespie, Gary N",CSE 110 - Software Engineering (A),FA18,247,83,65.0%,57.7%,10.01,B+ (3.53),B+ (3.31)
1131,"Weibel, Nadir",CSE 118 - Ubiquitous Computing (A),FA18,15,7,85.7%,85.7%,7.07,B (3.29),
1132,"Allos, Haytham Issa",CSE 12 - Basic Data Struct & OO Design (A),FA18,153,128,88.2%,87.4%,11.07,B+ (3.47),B (3.06)
1133,"Zaitsev, Anna L",CSE 12 - Basic Data Struct & OO Design (B),FA18,145,123,85.4%,73.0%,10.48,B+ (3.35),B (3.02)
1134,"Zhou, Yuan-Yuan",CSE 120 - Princ/Computer Operating Systm (A),FA18,118,58,92.9%,87.5%,9.83,B+ (3.43),B- (2.77)
1135,"Zhou, Yuan-Yuan",CSE 120 - Princ/Computer Operating Systm (B),FA18,95,41,84.2%,89.5%,9.92,B (3.26),B- (2.77)
1136,"Snoeren, Alex C.",CSE 123 - Computer Networks (B),FA18,108,39,97.4%,94.6%,9.61,B (3.14),B- (2.86)
1137,"Savage, Stefan",CSE 127 - Intro to Computer Security (A),FA18,168,53,91.7%,91.7%,9.15,B (3.24),B (3.07)
1138,"Lerner, Sorin",CSE 130 - Progrmng Lang:Princpl&Paradigm (B),FA18,174,155,95.5%,99.4%,7.81,B+ (3.59),B+ (3.43)
1139,"Jhala, Ranjit",CSE 131 - Compiler Construction (A),FA18,70,23,95.5%,100.0%,8.86,B+ (3.65),B+ (3.48)
1140,"Vianu, Victor Dan",CSE 132A - Database System Principles (A),FA18,148,43,89.5%,81.6%,6.34,B (3.19),B- (2.77)
1141,"Powell, Thomas Allan",CSE 134B - Web Client Languages (A),FA18,130,35,76.5%,70.6%,9.15,B (3.26),B- (2.89)
1142,"Chin, Bryan W.",CSE 140 - Component&Desgn Tech/Digtl Sys (A),FA18,134,123,78.9%,86.2%,7.1,B (3.19),B (3.12)
1143,"Eldon, John",CSE 140L - Digital Systems Laboratory (A),FA18,154,61,74.1%,71.9%,7.35,A- (3.80),A- (3.78)
1144,"Swanson, Steven James",CSE 141 - Intro/Computer Architecture (A),FA18,103,34,79.4%,76.5%,7.97,B (3.18),B (3.23)
1145,"Eldon, John",CSE 141L - Project/Computer Architecture (A),FA18,101,24,66.7%,91.7%,9.2,B+ (3.35),B (3.28)
1146,"Alvarado, Christine J.",CSE 150 - Int Artif Intell:Search&Reason (A),FA18,131,81,93.8%,97.5%,11.5,B+ (3.40),B- (2.91)
1147,"Su, Hao",CSE 152 - Intro to Computer Vision (A),FA18,56,35,81.3%,81.3%,10.86,B+ (3.38),B (3.26)
1148,"McAuley, Julian John",CSE 158 - Recommender Sys&Web Mining (A),FA18,357,117,85.0%,82.3%,9.47,B+ (3.36),B+ (3.46)
1149,"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (A),FA18,168,79,70.4%,61.4%,5.23,B (3.26),B (3.18)
1150,"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (B),FA18,146,95,72.4%,64.0%,5.24,B (3.29),B (3.18)
1151,"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (C),FA18,87,44,65.9%,53.8%,4.5,B (3.24),B (3.18)
1152,"Schulze, Jurgen P.",CSE 167 - Computer Graphics (A),FA18,96,26,92.3%,92.3%,13.58,A- (3.73),B (3.17)
1153,"Guo, Philip J",CSE 170 - Interaction Design (A),FA18,138,64,96.7%,100.0%,7.8,A- (3.84),A- (3.85)
