,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
45,"Haering, Nathaniel James",MUS 172 - Computer Music II (B),WI23,21,16,75.0%,81.3%,6.88,B+ (3.60),A- (3.72)
46,"Britt, King James",MUS 174B - Audio&MIDI StudioTechniques II (A),WI23,32,6,100.0%,100.0%,9.17,A (4.00),A- (3.77)
47,"Lou, Michelle Siulai",MUS 176 - Music Technology Seminar (A),WI23,15,5,100.0%,100.0%,4.1,A (4.00),
48,"Britt, King James",MUS 19R - Blacktronika: Afrofuturism (A),WI23,207,76,100.0%,100.0%,2.72,A- (3.88),A- (3.94)
49,"Schneider, Berk Waldemar",MUS 1B - Fundamentals of Music B (A),WI23,87,52,92.3%,96.1%,3.38,A- (3.85),A- (3.80)
50,"Carlson, Erik Norman",MUS 2B - Basic Musicianship (A),WI23,28,13,91.7%,100.0%,2.04,A (4.00),A (4.00)
51,"Ohnishi, Takae",MUS 2BK - Basic Keyboard (A),WI23,10,4,100.0%,100.0%,2.5,A (4.00),
52,"Ohnishi, Takae",MUS 2BK - Basic Keyboard (B),WI23,15,3,66.7%,66.7%,3.83,A (4.00),
53,"Waniuk, Ilana",MUS 4 - Introduction to Western Music (A),WI23,194,70,89.9%,95.7%,2.36,A- (3.92),A- (3.88)
54,"Burr, Anthony I",MUS 43 - Department Seminar (A),WI23,71,22,81.0%,100.0%,0.69,A (4.00),
55,"Dubnov, Shlomo",MUS 5R - Sound in Time (A),WI23,123,65,93.8%,96.9%,2.78,A- (3.97),A- (3.84)
56,"Schick, Steven",MUS 9 - Symphony (A),WI23,139,49,86.7%,95.6%,2.08,A- (3.76),B+ (3.70)
57,"Schick, Steven",MUS 95D - Symphonic Chorus (A),WI23,12,4,100.0%,100.0%,2.5,A (4.00),
58,"Taylor, Alexander Lawther",MUS 95E - Chamber Orchestra (B),WI23,56,29,100.0%,100.0%,2.36,A (4.00),A (4.00)
59,"Anderson, Kenneth",MUS 95G - Gospel Choir (A),WI23,152,47,97.8%,97.8%,1.37,A (4.00),
60,"Anderson, Kenneth",MUS 95G - Gospel Choir (B),WI23,74,29,96.3%,100.0%,1.07,A (4.00),
61,"Kenyatta, Kamau",MUS 95JC - Jazz Chamber Ensembles (A),WI23,30,10,100.0%,100.0%,4.5,A (4.00),A (4.00)
62,"Jones, Michael David",MUS 95L - Wind Ensemble (A),WI23,48,21,100.0%,95.2%,2.02,A (4.00),A (4.00)
63,"Seshadri, Kartik",MUS 95W - World Music Ensembles (A),WI23,32,5,100.0%,80.0%,2.1,A (4.00),A- (3.88)
64,"Seshadri, Kartik",MUS 95W - World Music Ensembles (B),WI23,11,4,100.0%,100.0%,3.17,A (4.00),
65,"Ishov, Alexander Alexandrovich",MUS 101A - Music Theory and Practice I (A),FA22,25,3,100.0%,100.0%,3.17,A (4.00),A (4.00)
66,"Terrazas Perez, Wilfrido D",MUS 107 - Critical Studies Seminar (A),FA22,17,6,100.0%,100.0%,2.9,A (4.00),
67,"Yadegari, Shahrokh D",MUS 111 - Topics/World Music Traditions (A),FA22,115,64,90.5%,95.2%,3.53,A- (3.76),A- (3.74)
68,"Curtis, Charles Rector",MUS 114 - Music of The 20th Century (A),FA22,123,30,69.0%,75.9%,3.74,A- (3.76),B+ (3.62)
69,"Narucki, Susan M",MUS 12 - Opera (A),FA22,68,19,100.0%,100.0%,2.29,B+ (3.68),B+ (3.44)
70,"Cimini, Amy Marie",MUS 120A - Hist Mus in Westrn Culture I (A),FA22,24,3,100.0%,100.0%,2.5,A (4.00),B+ (3.69)
71,"Borgo, David Garcia",MUS 126R - Blues: An Oral Tradition (A),FA22,128,65,100.0%,100.0%,4.05,A- (3.88),A- (3.75)
72,"Ohnishi, Takae",MUS 130 - Chamber Music Performance (A),FA22,34,14,100.0%,78.6%,3.21,A (4.00),A (4.00)
73,"Kenyatta, Kamau",MUS 137A - Jazz Theory and Improvisation (A),FA22,21,6,100.0%,100.0%,1.17,B+ (3.60),A- (3.73)
74,"Schwenkler, Kevin Allen",MUS 15 - Popular Music (A),FA22,203,68,89.4%,93.9%,2.2,A- (3.95),A (4.00)
75,"Smyth, Tamara R.",MUS 171 - Computer Music I (A),FA22,38,14,57.1%,50.0%,5.21,B- (2.93),B (3.19)
76,"Britt, King James",MUS 173 - Electronic Music Prod & Comp (B),FA22,28,10,88.9%,100.0%,6.1,B+ (3.30),A- (3.98)
77,"Burr, Anthony I",MUS 174A - Audio&MIDIStudioTechniques I (A),FA22,32,5,100.0%,100.0%,5.3,A- (3.80),B+ (3.59)
78,"Britt, King James",MUS 19R - Blacktronika: Afrofuturism (A),FA22,239,90,92.2%,98.9%,2.68,A- (3.80),A- (3.93)
79,"Schneider, Berk Waldemar",MUS 1A - Fundamentals of Music A (A),FA22,138,97,92.8%,95.9%,3.49,B+ (3.66),A- (3.80)
80,"Zhang, Shaoai",MUS 1A - Fundamentals of Music A (B),FA22,146,58,100.0%,98.2%,2.68,A- (3.93),A- (3.82)
81,"Borgo, David Garcia",MUS 20 - Exploring the Musical Mind (A),FA22,56,31,86.7%,96.6%,2.69,A- (3.90),A- (3.87)
82,"Carlson, Erik Norman",MUS 2A - Basic Musicianship (A),FA22,31,16,87.5%,100.0%,2.13,A- (3.81),A- (3.87)
83,"Ohnishi, Takae",MUS 2AK - Basic Keyboard (A),FA22,16,5,100.0%,100.0%,3.3,B+ (3.60),
84,"Liang, Lei",MUS 33A - Introduction to Composition I (A),FA22,13,10,90.0%,90.0%,4.7,A- (3.89),
85,"Liu, Anqi",MUS 4 - Introduction to Western Music (A),FA22,189,62,86.9%,80.3%,3.16,A- (3.89),A- (3.85)
86,"Burr, Anthony I",MUS 43 - Department Seminar (A),FA22,95,27,96.2%,96.2%,0.73,A (4.00),
87,"Waniuk, Ilana",MUS 5 - Sound in Time (A),FA22,134,35,100.0%,100.0%,2.26,A- (3.94),A (4.00)
88,"Haering, Nathaniel James",MUS 6 - Electronic Music (A),FA22,94,60,93.3%,96.6%,3.53,A- (3.89),A (4.00)
89,"Kenyatta, Kamau",MUS 8 - American Music: Jazz Cultures (A),FA22,144,70,97.1%,98.5%,2.15,A- (3.70),B+ (3.62)
90,"Sussman, Diana Wald",MUS 95C - Concert Choir (B),FA22,32,7,100.0%,100.0%,2.5,A- (3.83),A- (3.85)
91,"Burr, Anthony I",MUS 95D - Symphonic Chorus (A),FA22,6,3,100.0%,100.0%,2.5,A (4.00),
92,"Taylor, Alexander Lawther",MUS 95E - Chamber Orchestra (A),FA22,49,27,100.0%,100.0%,2.06,A (4.00),A (4.00)
93,"Anderson, Kenneth",MUS 95G - Gospel Choir (A),FA22,168,56,100.0%,100.0%,1.72,A (4.00),
94,"Anderson, Kenneth",MUS 95G - Gospel Choir (B),FA22,84,31,93.5%,96.8%,1.6,A (4.00),
