,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
110,"Guirguis, Mark C",TDDE 101 - Theatre Process-Scenic Design (A),SP12,11,5,100.0%,100.0%,8.5,A (4.00),
111,"Guirguis, Mark C",TDDE 131 - Spec Topics in Theatre Design (A),SP12,16,5,100.0%,100.0%,4.1,B+ (3.60),
112,"Knight, Tara Landreth",TDDE 131 - Spec Topics in Theatre Design (B),SP12,11,7,100.0%,100.0%,11.64,B+ (3.57),
113,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),WI12,63,34,72.7%,84.8%,7.35,A- (3.70),B+ (3.45)
114,"Guirguis, Mark C",TDDE 101 - Theatre Process-Scenic Design (A),WI12,5,4,100.0%,100.0%,10.0,B+ (3.67),
115,"Dolan, Judith A.",TDDE 112 - Advanced Costume Design (A),WI12,10,4,75.0%,50.0%,6.0,A (4.00),
116,"Burrett, Alan",TDDE 121 - Theatre Process - Lighting (A),WI12,18,8,100.0%,100.0%,6.5,A- (3.75),
117,"Yadegari, Shahrokh D",TDDE 141 - Theatre Process-Sound Design (A),WI12,13,6,100.0%,100.0%,9.5,B+ (3.67),
118,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),FA11,67,32,58.1%,90.3%,9.53,B+ (3.54),B+ (3.33)
119,"Bokovikova, Alina V",TDDE 111 - Theatre Process - Costumes (A),FA11,14,6,100.0%,100.0%,7.83,A (4.00),
120,"Guirguis, Mark C",TDDE 131 - Spec Topics in Theatre Design (A),FA11,10,4,100.0%,100.0%,2.5,A (4.00),
121,"Dolan, Judith A.",TDDE 131 - Spec Topics in Theatre Design (B),FA11,15,10,70.0%,90.0%,3.83,A- (3.75),
122,"Guirguis, Mark C",TDDE 101 - Theatre Process-Scenic Design (A),SP11,17,5,100.0%,100.0%,5.3,A- (3.80),
123,"Burrett, Alan",TDDE 122 - Advanced Lighting Design (B),SP11,13,7,100.0%,100.0%,4.5,A (4.00),
124,"Guirguis, Mark C",TDDE 130 - Assistant Designer (A),SP11,8,3,100.0%,100.0%,8.5,A (4.00),
125,"Guirguis, Mark C",TDDE 131 - Spec Topics in Theatre Design (A),SP11,15,5,100.0%,100.0%,6.5,A- (3.80),
126,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),WI11,53,29,79.3%,93.1%,8.71,B+ (3.68),B+ (3.55)
127,"Guirguis, Mark C",TDDE 101 - Theatre Process-Scenic Design (A),WI11,10,7,100.0%,100.0%,10.5,A- (3.86),
128,"Burrett, Alan",TDDE 121 - Theatre Process - Lighting (A),WI11,23,11,100.0%,100.0%,4.32,A- (3.91),A- (3.91)
129,"Petrovich, Victoria A.",TDDE 131 - Spec Topics in Theatre Design (A),WI11,11,6,100.0%,100.0%,5.83,A- (3.83),
130,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),FA10,87,42,88.1%,88.1%,8.83,A- (3.71),B+ (3.51)
131,"Watnick, Melanie J",TDDE 111 - Theatre Process - Costumes (A),FA10,14,6,100.0%,100.0%,7.17,B+ (3.67),
132,"Knight, Tara Landreth",TDDE 131 - Spec Topics in Theatre Design (A),FA10,12,6,100.0%,100.0%,5.83,A- (3.83),
133,"Guirguis, Mark C",TDDE 131 - Spec Topics in Theatre Design (B),FA10,9,5,100.0%,100.0%,3.7,A (4.00),
134,"Yadegari, Shahrokh D",TDDE 141 - Theatre Process-Sound Design (A),FA10,13,5,100.0%,100.0%,5.3,A- (3.80),
135,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),SU10,18,3,100.0%,100.0%,6.5,A (4.00),
136,"Guirguis, Mark C",TDDE 101 - Theatre Process-Scenic Design (A),SP10,15,4,100.0%,100.0%,7.5,A (4.00),
137,"Both, Andrei",TDDE 102 - Advanced Scenic Design (A),SP10,8,4,100.0%,100.0%,7.0,B+ (3.50),
138,"Guirguis, Mark C",TDDE 130 - Assistant Designer (A),SP10,7,3,100.0%,100.0%,10.5,B+ (3.67),
139,"Guirguis, Mark C",TDDE 131 - Spec Topics in Theatre Design (A),SP10,8,3,100.0%,100.0%,4.5,A (4.00),
140,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),WI10,79,24,95.8%,95.7%,4.67,A- (3.81),B+ (3.57)
141,"Guirguis, Mark C",TDDE 101 - Theatre Process-Scenic Design (A),WI10,10,5,100.0%,100.0%,8.9,A- (3.80),
142,"Watnick, Melanie J",TDDE 111 - Theatre Process - Costumes (A),WI10,13,4,100.0%,100.0%,6.0,A- (3.75),
143,"Guirguis, Mark C",TDDE 130 - Assistant Designer (A),WI10,8,4,100.0%,100.0%,8.5,A (4.00),
144,"Castro, Robert Jess",TDDE 131 - Spec Topics in Theatre Design (A),WI10,7,3,100.0%,100.0%,5.5,A (4.00),
145,"Petrovich, Victoria A.",TDDE 131 - Spec Topics in Theatre Design (A),WI10,7,3,100.0%,100.0%,5.17,A (4.00),
146,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),FA09,86,58,89.3%,98.2%,7.31,A- (3.88),B+ (3.68)
147,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),SU09,18,6,83.3%,100.0%,9.83,A- (3.83),
148,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),WI09,95,36,77.8%,97.2%,6.06,B+ (3.47),B+ (3.37)
149,"Burrett, Alan",TDDE 121 - Theatre Process - Lighting (A),WI09,18,14,100.0%,100.0%,3.79,B+ (3.43),
150,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),FA08,86,56,77.4%,92.5%,5.69,B+ (3.65),B+ (3.39)
151,"Guirguis, Mark C",TDDE 101 - Theatre Process-Scenic Design (A),SP08,15,13,83.3%,100.0%,7.88,A- (3.92),
152,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),WI08,73,49,79.6%,91.8%,5.89,B+ (3.53),B+ (3.53)
153,"Deangelis, Christian Michael",TDDE 121 - Theatre Process - Lighting (A),WI08,20,19,100.0%,94.7%,3.55,B+ (3.58),B+ (3.47)
154,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),FA07,89,50,85.4%,100.0%,4.78,B+ (3.68),B+ (3.45)
155,"Levengood, Caleb Douglas",TDDE 1 - Intro/Design for the Theatre (A),SU07,15,14,100.0%,100.0%,5.07,B+ (3.67),
