,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
666,"Tauxe, Lisa",SIO 100 - Introduction to Field Methods (A),SP17,17,10,100.0%,100.0%,7.9,B+ (3.50),
667,"Norris, Richard D.",SIO 104 - Paleobiology & History of Life (A),SP17,35,17,88.2%,100.0%,4.77,B+ (3.35),B (3.15)
668,"Driscoll, Neal W.",SIO 105 - Sedimentology & Stratigraphy (A),SP17,29,14,100.0%,100.0%,3.5,A- (3.93),B+ (3.68)
669,"Forman, Fonna",SIO 109 - Bending Curve: Climate Change (A),SP17,17,10,100.0%,100.0%,1.9,A- (3.90),
670,"Ramanathan, Veerabhadran",SIO 109 - Bending Curve: Climate Change (A),SP17,17,10,100.0%,100.0%,1.9,A- (3.90),
671,"Tauxe, Lisa",SIO 113 - Intro to Computationl Erth Sci (A),SP17,31,13,90.0%,90.0%,5.1,B+ (3.60),B+ (3.60)
672,"Werner, Bradley T.",SIO 114 - Science/Analysis of Env Justic (A),SP17,17,10,44.4%,33.3%,3.25,B (3.25),
673,"Taylor, Jennifer Rebecca",SIO 125 - Biomechanics of Marine Life (A),SP17,13,5,60.0%,100.0%,6.9,B+ (3.60),
674,"Burton, Ronald S.",SIO 127 - Marine Molecular Ecology (A),SP17,27,16,100.0%,93.3%,6.07,B (3.21),B (3.05)
675,"Bartlett, Douglas H",SIO 128 - Microbial Life in Extreme Env. (A),SP17,66,36,94.1%,97.1%,4.56,B- (2.88),B- (2.91)
676,"Ballance, Lisa Taylor",SIO 133 - Marine Mammal Biology (A),SP17,110,49,93.5%,87.0%,4.2,B+ (3.52),B+ (3.46)
677,"Hildebrand, John A",SIO 133 - Marine Mammal Biology (A),SP17,107,51,93.8%,89.6%,4.17,B+ (3.54),B+ (3.46)
678,"Fricker, Helen A.",SIO 135 - Satellite Remote Sensing (A),SP17,15,3,100.0%,100.0%,7.17,B+ (3.67),
679,"Sandwell, David T",SIO 135 - Satellite Remote Sensing (A),SP17,15,3,100.0%,100.0%,7.17,B+ (3.67),
680,"Cook, Orna",SIO 136 - Marine Biology Laboratory (A),SP17,26,25,100.0%,100.0%,5.22,B+ (3.56),B+ (3.36)
681,"Semmens, Brice Xavier",SIO 136 - Marine Biology Laboratory (A),SP17,26,25,100.0%,100.0%,5.22,B+ (3.56),B+ (3.36)
682,"Sirovic, Ana",SIO 136 - Marine Biology Laboratory (A),SP17,26,25,100.0%,92.0%,5.14,B+ (3.56),B+ (3.36)
683,"Wegner, Nicholas Craig",SIO 136 - Marine Biology Laboratory (A),SP17,26,25,100.0%,100.0%,5.14,B+ (3.56),B+ (3.36)
684,"Cook, Orna",SIO 136 - Marine Biology Laboratory (B),SP17,28,27,92.6%,96.3%,5.98,B+ (3.38),B+ (3.36)
685,"Semmens, Brice Xavier",SIO 136 - Marine Biology Laboratory (B),SP17,28,27,92.6%,96.3%,5.98,B+ (3.38),B+ (3.36)
686,"Sirovic, Ana",SIO 136 - Marine Biology Laboratory (B),SP17,28,27,92.6%,100.0%,5.98,B+ (3.38),B+ (3.36)
687,"Wegner, Nicholas Craig",SIO 136 - Marine Biology Laboratory (B),SP17,28,27,92.6%,92.6%,5.98,B+ (3.38),B+ (3.36)
688,"Charles, Christopher D.",SIO 138 - The Coral Reef Environment (A),SP17,52,27,88.0%,75.0%,4.58,B+ (3.33),B+ (3.40)
689,"Leichter, James J.",SIO 138 - The Coral Reef Environment (A),SP17,52,27,88.0%,79.2%,4.58,B+ (3.33),B+ (3.40)
690,"Smith, Jennifer",SIO 138 - The Coral Reef Environment (A),SP17,51,27,88.0%,100.0%,4.58,B+ (3.33),B+ (3.40)
691,"Deheyn, Dimitri Dominique",SIO 139 - Current Research in Marine Bio (A),SP17,61,36,100.0%,100.0%,0.5,A (4.00),
692,"Dickson, Andrew Gilmore",SIO 141 - Chem Prin of Marine Systems (A),SP17,11,6,66.7%,100.0%,5.5,B- (2.80),
693,"Day, James M.D.",SIO 152 - Petrology and Petrography (A),SP17,8,8,71.4%,100.0%,15.64,A- (3.86),
694,"Gee, Jeffrey S",SIO 16 - Geology of the National Parks (A),SP17,66,20,90.0%,90.0%,3.45,B+ (3.31),C+ (2.63)
695,"Fialko, Yuri A.",SIO 160 - Introduction to Tectonics (A),SP17,14,6,100.0%,83.3%,3.17,B+ (3.60),
696,"Norris, Joel Roland",SIO 173 - Dynamics of Atmos & Climate (A),SP17,14,6,100.0%,100.0%,3.3,B (3.17),
697,"Xie, Shang-Ping",SIO 173 - Dynamics of Atmos & Climate (A),SP17,15,6,100.0%,80.0%,3.3,B (3.17),
698,"Barron, Megan Elizabeth",SIO 181 - Marine Biochemistry (A),SP17,65,45,100.0%,100.0%,4.76,B+ (3.32),
699,"Tresguerres, Martin",SIO 181 - Marine Biochemistry (A),SP17,65,50,100.0%,100.0%,4.64,B (3.29),B (3.23)
700,"Semmens, Brice Xavier",SIO 187 - Stat Methods in Marine Biology (A),SP17,49,23,91.3%,100.0%,4.31,B (3.09),B- (2.95)
701,"Gaasterland, Theresa",SIO 190 - Special Topic/Earth/Ocean/Atmo (A),SP17,38,12,91.7%,100.0%,5.95,A- (3.73),A- (3.91)
702,"Martz, Todd R.",SIO 190 - Special Topic/Earth/Ocean/Atmo (B),SP17,13,6,100.0%,100.0%,5.17,A- (3.83),
703,"Cook, Geoffrey W",SIO 50 - Intro/Earth&Environmental Sci (A),SP17,35,22,95.2%,100.0%,4.0,A- (3.80),B+ (3.62)
704,"Cook, Geoffrey W",SIO 87 - Freshman Seminar (A),SP17,14,5,100.0%,100.0%,0.5,A (4.00),
705,"Cook, Geoffrey W",SIO 87 - Freshman Seminar (B),SP17,19,13,100.0%,100.0%,0.83,A (4.00),
706,"Teranes, Jane",SIO 90 - Undergraduate Seminar (A),SP17,43,17,100.0%,100.0%,0.63,A (4.00),
707,"Pommier, Anne A.",SIO 1 - The Planets (A),WI17,128,93,71.7%,72.8%,5.15,B (3.24),B (3.27)
708,"Stegman, David",SIO 1 - The Planets (A),WI17,124,94,71.0%,83.9%,5.2,B (3.24),B (3.27)
709,"Kastner, Miriam",SIO 102 - Introduction to Geochemistry (A),WI17,40,21,85.0%,70.0%,5.5,B+ (3.35),B (3.14)
710,"Constable, Steven C",SIO 103 - Introduction to Geophysics (A),WI17,30,14,53.8%,46.2%,8.04,B- (2.85),B- (2.84)
711,"Masters, Thomas G",SIO 103 - Introduction to Geophysics (A),WI17,31,14,53.8%,76.9%,8.04,B- (2.85),B- (2.84)
712,"Minster, Jean Bernard H.",SIO 110 - Intro GIS & GPS for Scientists (A),WI17,31,10,100.0%,100.0%,5.25,B+ (3.63),B+ (3.56)
713,"Fricker, Helen A.",SIO 115 - Ice and the Climate System (A),WI17,14,14,100.0%,100.0%,3.07,B+ (3.40),
714,"Andersson, Andreas Jerry",SIO 119 - Physics and Chem of the Oceans (A),WI17,40,38,94.7%,100.0%,4.73,B (3.29),B (3.28)
715,"Gille, Sarah T",SIO 119 - Physics and Chem of the Oceans (A),WI17,40,38,94.7%,97.4%,4.73,B (3.29),B (3.28)
716,"Cook, Geoffrey W",SIO 120 - Introduction to Mineralogy (A),WI17,22,12,100.0%,100.0%,5.23,A- (3.91),A- (3.74)
717,"Palenik, Brian",SIO 126 - Marine Microbiology (A),WI17,46,23,95.5%,77.3%,5.55,B (3.00),B- (2.99)
718,"Fenical, William H.",SIO 129 - Marine Chemical Ecology (A),WI17,5,5,100.0%,100.0%,3.0,A (4.00),
719,"McDonald, Christian M",SIO 130 - Scientific Diving (A),WI17,8,3,100.0%,100.0%,1.83,B+ (3.50),
720,"Landry, Michael Raymond",SIO 134 - Intro/Biological Oceanography (A),WI17,136,117,82.1%,82.9%,4.98,B (3.13),C+ (2.64)
721,"Andersson, Andreas Jerry",SIO 143 - Ocean Acidification (A),WI17,16,14,100.0%,100.0%,3.88,B+ (3.46),
722,"Castillo, Paterno R.",SIO 144 - Intro to Isotope Geochemistry (A),WI17,6,4,100.0%,75.0%,4.0,B (3.00),
723,"Severinghaus, Jeffrey P.",SIO 144 - Intro to Isotope Geochemistry (A),WI17,6,4,100.0%,100.0%,4.0,B (3.00),
724,"Brown, Kevin Michael",SIO 162 - Structural Geology (A),WI17,13,6,100.0%,100.0%,5.5,A- (3.83),
725,"Evan, Amato Tomas",SIO 172 - Physics of the Atmosphere (A),WI17,10,6,100.0%,100.0%,7.17,B+ (3.67),
726,"Paulenich, Cari Lynn",SIO 180 - Communicating Science/Inf Aud (A),WI17,21,9,100.0%,100.0%,2.25,A- (3.88),A- (3.87)
727,"Taniguchi, Darcy Anne Akiko",SIO 180 - Communicating Science/Inf Aud (A),WI17,21,9,100.0%,85.7%,1.93,A- (3.86),A- (3.87)
728,"Rouse, Gregory W.",SIO 184 - Marine Invertebrates (A),WI17,36,36,100.0%,100.0%,4.56,B+ (3.33),B+ (3.44)
729,"Brahamsha, Bianca M.",SIO 185 - Marine Microbiology Laboratory (A),WI17,13,8,100.0%,100.0%,8.0,B (3.13),
730,"Hastings, Philip A.",SIO 188 - Biology of Fishes (A),WI17,31,27,96.2%,100.0%,5.3,B (3.29),B (3.20)
