,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
0,"Kokinis, Troy Andreas",GSS 22 - LatinAm Carib History Culture (A),WI23,28,16,100.0%,100.0%,2.9,B+ (3.62),A- (3.79)
1,"Siapno, Jacqueline A",GSS 27 - SE Asia History & Culture (A),WI23,17,5,100.0%,100.0%,7.3,A- (3.80),
2,"Siapno, Jacqueline A",GSS 20 - Intro to Global South Studies (A),FA22,73,28,96.3%,96.3%,2.28,A- (3.96),A- (3.97)
3,"Siapno, Jacqueline A",GSS 20 - Intro to Global South Studies (B),FA22,36,17,94.1%,100.0%,4.85,A- (3.88),A- (3.88)
4,"Rahimi, Babak",GSS 20 - Intro to Global South Studies (A),SP22,71,31,93.5%,96.8%,2.82,A- (3.78),A- (3.72)
5,"Ramirez Pimienta, Jorge Omar",GSS 22 - Latin American Literature (A),WI22,49,27,92.3%,96.0%,2.58,A- (3.73),B+ (3.51)
6,"Batarseh, Amanda Alicia",GSS 25 - Middle Eastern Literature (A),FA21,98,61,96.6%,98.3%,3.25,A- (3.86),A- (3.74)
