,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
94,"Schoeninger, Margaret J",ANBI 141 - The Evolution of Human Diet (A),FA16,34,16,100.0%,92.3%,3.33,A- (3.70),B+ (3.67)
95,"Lafleur, Marni M","ANBI 148 - Evolution, Behavior, Ecology (A)",FA16,16,8,100.0%,100.0%,4.21,A- (3.71),
96,"Beasley, Melanie Marie",ANBI 159 - Biological&Cult Persptv/Intell (A),FA16,25,13,90.9%,100.0%,4.32,B+ (3.64),A- (3.89)
97,"Most, Corinna",ANBI 116 - Hmn Sexuality in Evolutn Pers (A),S216,12,6,100.0%,100.0%,4.17,B+ (3.50),
98,"Beasley, Melanie Marie",ANBI 143 - The Human Skeleton (A),S116,20,19,94.7%,100.0%,6.5,B+ (3.63),B+ (3.50)
99,"Lafleur, Marni M",ANBI 133 - Evolution/Ecology: Great Ape (A),SP16,32,15,100.0%,100.0%,4.64,B+ (3.69),B+ (3.58)
100,"Lafleur, Marni M",ANBI 145 - Bioarchaeology (A),SP16,30,11,100.0%,100.0%,3.9,A (4.00),B+ (3.59)
101,"Strum, Shirley C.",ANBI 173 - How Monkeys See the World (A),SP16,20,7,83.3%,83.3%,4.17,B+ (3.60),B+ (3.30)
102,"Lafleur, Marni M",ANBI 111 - Adv Principles/Human Evolution (A),WI16,34,16,86.7%,93.3%,4.1,B+ (3.33),B+ (3.64)
103,"Non, Amy L",ANBI 131 - Biology and Culture of Race (A),WI16,12,9,100.0%,100.0%,4.94,A- (3.71),
104,"Somerville, Andrew D",ANBI 141 - The Evolution of Human Diet (A),WI16,23,17,100.0%,100.0%,3.68,A- (3.88),B+ (3.62)
105,"Lafleur, Marni M",ANBI 116 - Evolution/Primate Reproduction (A),FA15,26,15,100.0%,100.0%,3.97,B+ (3.57),B+ (3.44)
106,"Non, Amy L",ANBI 130 - Biology of Inequality (A),FA15,15,9,100.0%,100.0%,5.17,B+ (3.33),
107,"Beasley, Melanie Marie",ANBI 143 - The Human Skeleton (A),S215,11,11,100.0%,100.0%,5.41,B (3.09),
108,"Barger, Nicole L.",ANBI 140 - Evolution of Human Brain (A),SP15,38,13,61.5%,46.2%,5.73,B (3.17),B (3.10)
109,"Barger, Nicole L.",ANBI 175 - Modeling Behavior/Early Ancest (A),SP15,13,8,100.0%,100.0%,7.25,A- (3.71),
110,"Schoeninger, Margaret J",ANBI 100 - Spec Topics/Biological Anthrop (A),WI15,41,22,90.5%,90.5%,4.12,B+ (3.38),B+ (3.55)
111,"Lafleur, Marni M",ANBI 159 - Biological&Cult Persptv/Intell (A),WI15,45,23,91.3%,87.0%,4.15,B+ (3.70),B+ (3.52)
112,"Schoeninger, Margaret J",ANBI 141 - The Evolution of Human Diet (A),FA14,58,31,89.3%,100.0%,5.36,B (3.11),B (3.24)
113,"Lafleur, Marni M",ANBI 148 - Primate Behavioral Ecology (A),FA14,11,8,100.0%,100.0%,5.64,B+ (3.50),
114,"Beasley, Melanie Marie",ANBI 143 - The Human Skeleton (A),S114,19,17,88.2%,100.0%,6.74,B+ (3.38),
115,"Strum, Shirley C.",ANBI 132 - Conservation&Human Predicament (A),SP14,22,11,81.8%,90.9%,4.14,B (3.20),B- (2.74)
116,"Woodruff, David S",ANBI 132 - Conservation&Human Predicament (A),SP14,22,11,72.7%,90.9%,4.86,B+ (3.40),B- (2.74)
117,"Sutton, Mark Quincey",ANBI 145 - Bioarchaeology (A),SP14,15,11,81.8%,81.8%,7.05,B (3.09),
118,"Pav, Brent R.",ANBI 173 - Cognition in Animals & Humans (A),SP14,54,25,96.0%,92.0%,2.98,A- (3.80),A- (3.74)
119,"Semendeferi, Ekaterini",ANBI 109 - Brain Mind Workshop (A),WI14,18,13,92.3%,92.3%,1.58,A (4.00),
120,"Pav, Brent R.",ANBI 111 - Adv Priciples/Human Evolution (A),FA13,30,9,100.0%,87.5%,6.5,B+ (3.67),B+ (3.36)
121,"Schoeninger, Margaret J",ANBI 141 - The Evolution of Human Diet (A),FA13,62,31,93.5%,96.8%,4.44,B+ (3.57),B- (2.92)
122,"Beasley, Melanie Marie",ANBI 143 - The Human Skeleton (A),S213,23,21,90.5%,95.2%,4.5,B+ (3.61),B+ (3.43)
123,"Wakefield, Monica",ANBI 111 - Adv Priciples/Human Evolution (A),SP13,57,28,96.3%,100.0%,4.06,B+ (3.37),B (3.27)
124,"Strum, Shirley C.",ANBI 132 - Conservation&Human Predicament (A),SP13,26,12,91.7%,91.7%,4.0,B+ (3.40),B- (2.77)
125,"Woodruff, David S",ANBI 132 - Conservation&Human Predicament (A),SP13,26,12,91.7%,91.7%,4.17,B+ (3.45),B- (2.77)
126,"Wakefield, Monica",ANBI 148 - Primate Behavioral Ecology (A),SP13,15,8,100.0%,100.0%,4.75,A- (3.75),
127,"Semendeferi, Ekaterini",ANBI 109 - Brain Mind Workshop (A),WI13,13,8,100.0%,87.5%,2.0,,
128,"Bienvenu, Thibaut L",ANBI 140 - Evolution of Human Brain (A),WI13,53,17,88.2%,64.7%,3.79,B (3.29),B+ (3.33)
129,"Schoeninger, Margaret J",ANBI 146 - Stable Isotopes in Ecology (A),WI13,11,5,80.0%,80.0%,5.7,B+ (3.50),
130,"Semendeferi, Ekaterini",ANBI 109 - Brain Mind Workshop (A),FA12,11,5,100.0%,100.0%,2.5,,
131,"Wakefield, Monica",ANBI 173 - Cognition in Animals & Humans (A),FA12,54,25,100.0%,100.0%,3.5,A- (3.82),B+ (3.66)
132,"Beasley, Melanie Marie",ANBI 143 - The Human Skeleton (A),S112,25,15,100.0%,93.3%,5.43,B+ (3.50),B+ (3.34)
133,"Wakefield, Monica",ANBI 116 - Evolution/Primate Reproduction (A),SP12,74,33,87.9%,90.9%,5.25,B+ (3.43),B (3.20)
134,"Strum, Shirley C.",ANBI 132 - Conservation&Human Predicament (A),SP12,107,50,94.0%,88.0%,5.36,B (3.20),B- (2.85)
135,"Strum, Shirley C.",ANBI 132 - Conservation&Human Predicament (A),SP12,18,9,100.0%,100.0%,5.17,B (3.11),
136,"Woodruff, David S",ANBI 132 - Conservation&Human Predicament (A),SP12,18,9,100.0%,100.0%,5.75,B (3.11),
137,"Woodruff, David S",ANBI 132 - Conservation&Human Predicament (A),SP12,107,51,94.0%,94.0%,5.44,B (3.20),B- (2.85)
138,"Semendeferi, Ekaterini",ANBI 140 - Evolution of Human Brain (A),SP12,17,7,85.7%,85.7%,4.5,B+ (3.57),
139,"Wakefield, Monica",ANBI 100 - Spec Topics/Biological Anthrop (A),FA11,34,25,92.0%,100.0%,5.54,B+ (3.61),A- (3.71)
140,"Wakefield, Monica",ANBI 111 - Adv Priciples/Human Evolution (A),FA11,38,17,82.4%,82.4%,7.56,B+ (3.41),B (3.14)
141,"Schoeninger, Margaret J",ANBI 141 - The Evolution of Human Diet (A),FA11,79,35,77.1%,85.7%,5.53,B+ (3.35),B (3.25)
142,"Froehle, Andrew W.",ANBI 143 - The Human Skeleton (A),S111,27,11,81.8%,81.8%,10.68,B (3.18),B- (2.75)
143,"Wakefield, Monica",ANBI 111 - Adv Priciples/Human Evolution (A),SP11,59,33,93.8%,96.8%,4.88,B+ (3.39),B (3.12)
144,"Strum, Shirley C.",ANBI 132 - Conservation&Human Predicament (A),SP11,215,93,80.9%,78.7%,4.16,,C+ (2.60)
145,"Woodruff, David S",ANBI 132 - Conservation&Human Predicament (A),SP11,215,97,78.4%,86.6%,4.34,,C+ (2.60)
146,"Semendeferi, Ekaterini",ANBI 175 - Modeling Behavior/Early Ancest (A),SP11,10,5,100.0%,100.0%,7.7,A- (3.80),
147,"Semendeferi, Ekaterini",ANBI 140 - Evolution of Human Brain (A),WI11,70,35,68.6%,68.6%,6.79,B (3.00),B- (2.85)
148,"Wakefield, Monica",ANBI 100 - Spec Topics/Biological Anthrop (A),FA10,69,41,95.0%,82.5%,5.62,B+ (3.42),B (3.14)
149,"Wakefield, Monica",ANBI 148 - Primate Behavioral Ecology (A),FA10,24,16,93.8%,93.8%,7.75,B+ (3.63),B+ (3.35)
150,"Froehle, Andrew W.",ANBI 143 - The Human Skeleton (A),SU10,23,8,100.0%,100.0%,9.25,B+ (3.50),
151,"Semendeferi, Ekaterini",ANBI 109 - Brain Mind Workshop (A),SP10,9,4,100.0%,100.0%,3.0,,
152,"Strum, Shirley C.",ANBI 132 - Conservation&Human Predicament (A),SP10,179,101,84.2%,86.1%,5.42,,B- (2.84)
153,"Woodruff, David S",ANBI 132 - Conservation&Human Predicament (A),SP10,179,105,82.7%,87.4%,5.44,,B- (2.84)
154,"Friedlander, Nancylee",ANBI 100 - Spec Topics/Biological Anthrop (A),WI10,53,24,91.7%,100.0%,4.08,A- (3.78),A- (3.81)
155,"Bogart, Stephanie",ANBI 111 - Adv Priciples/Human Evolution (A),WI10,49,22,90.9%,77.3%,5.07,B+ (3.45),B+ (3.39)
156,"Moore, James J",ANBI 148 - Primate Behavioral Ecology (A),WI10,17,6,100.0%,100.0%,5.5,B+ (3.40),
157,"Semendeferi, Ekaterini",ANBI 140 - Evolution of Human Brain (A),FA09,115,78,75.0%,81.6%,4.42,B+ (3.49),B- (2.87)
158,"Schoeninger, Margaret J",ANBI 141 - The Evolution of Human Diet (A),FA09,82,59,91.1%,92.9%,4.33,B+ (3.48),B- (2.85)
159,"Froehle, Andrew W.",ANBI 143 - The Human Skeleton (A),SU09,21,7,71.4%,85.7%,10.5,B+ (3.50),
160,"Friedlander, Nancylee",ANBI 100 - Spec Topics/Biological Anthrop (A),SP09,63,37,88.9%,94.6%,3.58,B+ (3.54),B+ (3.40)
161,"Strum, Shirley C.",ANBI 132 - Conservation&Human Predicament (A),SP09,171,100,98.0%,96.9%,3.11,,B- (2.71)
162,"Woodruff, David S",ANBI 132 - Conservation&Human Predicament (A),SP09,171,100,98.0%,96.9%,3.11,,B- (2.71)
163,"Hurst, Samantha",ANBI 143 - The Human Skeleton (A),SP09,38,25,95.8%,100.0%,5.25,B+ (3.48),B (3.09)
164,"Strum, Shirley C.",ANBI 173 - Cognition in Animals & Humans (A),SP09,14,11,77.8%,100.0%,3.05,B+ (3.60),
165,"Semendeferi, Ekaterini",ANBI 175 - Modeling Behavior/Early Ancest (A),SP09,21,15,100.0%,100.0%,4.37,B+ (3.53),B+ (3.46)
166,"Friedlander, Nancylee",ANBI 100 - Spec Topics/Biological Anthrop (A),WI09,75,35,97.1%,97.1%,3.21,A- (3.89),A- (3.79)
167,"Semendeferi, Ekaterini",ANBI 103 - Darwin's Legacy (A),WI09,69,67,97.0%,96.9%,3.13,B+ (3.50),B- (2.93)
