,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
878,"Clancy, Liam",TDMV 120 - Intermediate Contemp Dance (A),FA09,20,19,100.0%,100.0%,1.03,A- (3.94),A- (3.95)
879,"Humphrey, Jessica",TDMV 120 - Intermediate Contemp Dance (B),FA09,16,15,100.0%,100.0%,1.03,A- (3.93),
880,"Geiger, Eric",TDMV 120 - Intermediate Contemp Dance (C),FA09,29,27,96.3%,100.0%,0.96,A- (3.96),A (4.00)
881,"Green, Allyson",TDMV 122 - Advanced Contemporary Dance (A),FA09,14,15,100.0%,100.0%,2.93,A- (3.71),
882,"Rincon, Alicia",TDMV 130 - Intermediate Jazz (A),FA09,18,15,100.0%,100.0%,1.5,A- (3.83),
883,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (A),FA09,46,36,100.0%,100.0%,3.72,A- (3.81),A- (3.92)
884,"Foster-King, Sandra",TDMV 143 - West African Dance (A),FA09,42,35,100.0%,94.3%,2.5,A- (3.97),A- (3.91)
885,"Wilson, Terry A.",TDMV 2 - Beginning Contemporary Dance (A),FA09,25,16,93.8%,100.0%,1.5,A (4.00),A- (3.80)
886,"Sammartano, Tonnie",TDMV 2 - Beginning Contemporary Dance (B),FA09,26,19,100.0%,100.0%,0.71,B+ (3.53),A- (3.96)
887,"Snaith, Yolande",TDMV 2 - Beginning Contemporary Dance (C),FA09,23,18,100.0%,100.0%,1.32,A- (3.83),A- (3.82)
888,"Arcidiacono, Kristin",TDMV 3 - Beginning Jazz (A),FA09,33,32,100.0%,100.0%,2.11,A- (3.83),A- (3.81)
889,"Rincon, Alicia",TDMV 3 - Beginning Jazz (B),FA09,34,29,100.0%,96.6%,1.19,A- (3.96),A- (3.96)
890,"Cho, Hyunmi",TDMV 1 - Beginning Ballet (A),SU09,21,14,100.0%,85.7%,2.07,B+ (3.64),
891,"Cho, Hyunmi",TDMV 110 - Intermediate Ballet (A),SU09,5,4,100.0%,100.0%,0.5,A- (3.75),
892,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (A),SU09,43,13,100.0%,100.0%,6.04,A- (3.90),
893,"Jun, Grace Shin Hae",TDMV 2 - Beginning Contemporary Dance (A),SU09,27,13,100.0%,100.0%,2.5,A (4.00),
894,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (A),SP09,36,20,100.0%,100.0%,2.0,A- (3.78),A- (3.86)
895,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (B),SP09,26,18,100.0%,100.0%,1.06,A- (3.82),A- (3.86)
896,"Marshall, Margaret C.",TDMV 1 - Beginning Ballet (C),SP09,34,26,100.0%,100.0%,1.73,A (4.00),A- (3.91)
897,"Arcidiacono, Kristin",TDMV 11 - Theatrical Tap (A),SP09,28,21,100.0%,95.2%,1.45,A (4.00),A- (3.96)
898,"Geiger, Eric",TDMV 110 - Intermediate Ballet (A),SP09,28,19,100.0%,100.0%,0.88,A- (3.86),A- (3.88)
899,"Sammartano, Tonnie",TDMV 110 - Intermediate Ballet (B),SP09,23,17,100.0%,81.3%,0.85,A- (3.93),A- (3.93)
900,"Sharp, Judith A Emile",TDMV 111 - Advanced Ballet (A),SP09,14,10,100.0%,100.0%,1.9,A- (3.71),
901,"Smith, Alison D",TDMV 112 - Adv Ballet-Contemp Dancers (A),SP09,9,8,100.0%,100.0%,0.5,B+ (3.50),
902,"Smith, Alison D",TDMV 120 - Intermediate Contemp Dance (A),SP09,27,22,100.0%,100.0%,1.05,A- (3.90),A- (3.85)
903,"Rincon, Patricia A.",TDMV 120 - Intermediate Contemp Dance (B),SP09,16,12,100.0%,91.7%,1.23,A (4.00),
904,"Geiger, Eric",TDMV 122 - Advanced Contemporary Dance (A),SP09,17,16,100.0%,100.0%,2.5,B+ (3.64),
905,"Rincon, Alicia",TDMV 130 - Intermediate Jazz (A),SP09,20,20,100.0%,90.0%,1.3,A- (3.95),A- (3.98)
906,"Caligagan, Tony",TDMV 133 - Advanced Jazz Dance (A),SP09,28,24,100.0%,100.0%,1.37,A- (3.96),A- (3.89)
907,"Caligagan, Tony",TDMV 141 - Adv Dances of the World (A),SP09,27,16,93.8%,93.8%,5.0,A- (3.93),A- (3.99)
