,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
467,"Turner, Christena L.",JAPN 190 - Sel Topcs/Contmp Japn Studies (A),SP17,19,6,100.0%,100.0%,4.83,B+ (3.33),
468,"Sato, Kyoko",JAPN 20C - Second Yr Japanese III (A),SP17,14,7,100.0%,100.0%,1.93,A- (3.83),
469,"McKee, Mayumi Mochizuki",JAPN 20C - Second Yr Japanese III (B),SP17,20,10,100.0%,100.0%,2.7,A- (3.80),A- (3.81)
470,"Inada, Minori",JAPN 20C - Second Yr Japanese III (C),SP17,19,11,100.0%,100.0%,3.95,A- (3.78),
471,"Takeda, Izumi",JAPN 10B - First Year Japanese II (A),WI17,35,25,91.7%,95.8%,5.17,B+ (3.67),B+ (3.56)
472,"Takeda, Izumi",JAPN 10B - First Year Japanese II (B),WI17,34,14,100.0%,100.0%,7.5,B+ (3.50),B+ (3.56)
473,"Inada, Minori",JAPN 10B - First Year Japanese II (C),WI17,40,21,100.0%,100.0%,3.94,A- (3.74),B+ (3.55)
474,"Tipton, Yuko",JAPN 10B - First Year Japanese II (D),WI17,37,21,100.0%,100.0%,5.7,A- (3.85),A- (3.85)
475,"Simpson, Junko Tokuda",JAPN 10B - First Year Japanese II (E),WI17,37,22,90.5%,95.2%,5.13,A- (3.74),B+ (3.53)
476,"Tipton, Yuko",JAPN 10B - First Year Japanese II (F),WI17,35,16,100.0%,100.0%,4.5,A- (3.79),A- (3.85)
477,"Inada, Minori",JAPN 10B - First Year Japanese II (G),WI17,37,15,100.0%,100.0%,5.43,B+ (3.64),B+ (3.55)
478,"Ross, Kayoko F",JAPN 10B - First Year Japanese II (I),WI17,34,14,100.0%,100.0%,6.65,B+ (3.58),B+ (3.62)
479,"Ross, Kayoko F",JAPN 10B - First Year Japanese II (J),WI17,34,12,88.9%,100.0%,5.25,B+ (3.63),B+ (3.62)
480,"Sato, Kyoko",JAPN 130B - Third Year Japanese II (B),WI17,10,5,100.0%,100.0%,3.3,A- (3.80),
481,"Takeda, Izumi",JAPN 135B - Japanese/Prof Purposes II (A),WI17,13,12,91.7%,100.0%,7.0,B+ (3.67),
482,"Simpson, Junko Tokuda",JAPN 150B - Advanced Japanese II (A),WI17,7,3,100.0%,100.0%,2.5,A (4.00),
483,"McKee, Mayumi Mochizuki",JAPN 20B - Second Yr Japanese II (A),WI17,26,12,100.0%,100.0%,3.17,A- (3.83),B+ (3.56)
484,"McKee, Mayumi Mochizuki",JAPN 20B - Second Yr Japanese II (B),WI17,26,12,100.0%,100.0%,3.5,A- (3.82),B+ (3.56)
485,"Inada, Minori",JAPN 20B - Second Yr Japanese II (C),WI17,29,16,100.0%,100.0%,3.07,A- (3.87),A- (3.72)
486,"Takeda, Izumi",JAPN 10A - First Year Japanese I (A),FA16,38,23,100.0%,100.0%,5.64,A- (3.72),B+ (3.64)
487,"Inada, Minori",JAPN 10A - First Year Japanese I (B),FA16,39,20,100.0%,84.2%,7.91,B+ (3.61),A- (3.95)
488,"Takeda, Izumi",JAPN 10A - First Year Japanese I (C),FA16,37,19,100.0%,100.0%,5.97,A- (3.75),B+ (3.64)
489,"Simpson, Junko Tokuda",JAPN 10A - First Year Japanese I (D),FA16,38,22,100.0%,100.0%,5.2,B+ (3.57),A- (3.75)
490,"Tipton, Yuko",JAPN 10A - First Year Japanese I (E),FA16,38,20,100.0%,100.0%,5.55,A- (3.82),A- (3.73)
491,"Simpson, Junko Tokuda",JAPN 10A - First Year Japanese I (F),FA16,42,23,95.0%,100.0%,5.87,A- (3.74),A- (3.75)
492,"Tipton, Yuko",JAPN 10A - First Year Japanese I (G),FA16,39,19,100.0%,100.0%,4.85,B+ (3.69),A- (3.73)
493,"Inada, Minori",JAPN 10A - First Year Japanese I (H),FA16,41,24,100.0%,95.7%,5.28,A- (3.91),A- (3.95)
494,"Ross, Kayoko F",JAPN 10A - First Year Japanese I (I),FA16,41,19,100.0%,94.7%,4.97,B+ (3.62),A- (3.81)
495,"Ross, Kayoko F",JAPN 10A - First Year Japanese I (J),FA16,38,11,90.0%,100.0%,7.5,A- (3.78),A- (3.81)
496,"Tipton, Yuko",JAPN 10A - First Year Japanese I (K),FA16,36,24,100.0%,100.0%,4.41,B+ (3.68),A- (3.73)
497,"Sato, Kyoko",JAPN 130A - Third Year Japanese I (A),FA16,21,11,100.0%,100.0%,4.68,A (4.00),B+ (3.57)
498,"Sato, Kyoko",JAPN 130A - Third Year Japanese I (B),FA16,20,12,83.3%,91.7%,3.67,B+ (3.60),B+ (3.57)
499,"Takeda, Izumi",JAPN 135A - Japanese/Professional Purposes (A),FA16,17,6,100.0%,100.0%,5.5,B+ (3.67),
500,"McKee, Mayumi Mochizuki",JAPN 140A - Fourth Year Japanese I (A),FA16,13,8,85.7%,85.7%,4.21,B (3.17),
501,"Simpson, Junko Tokuda",JAPN 150A - Advanced Japanese I (A),FA16,8,3,100.0%,100.0%,3.17,A (4.00),
502,"McKee, Mayumi Mochizuki",JAPN 20A - Second Yr Japanese I (A),FA16,29,14,100.0%,100.0%,4.5,A (4.00),B+ (3.60)
503,"McKee, Mayumi Mochizuki",JAPN 20A - Second Yr Japanese I (B),FA16,31,15,93.3%,93.3%,3.21,A- (3.77),B+ (3.60)
504,"Inada, Minori",JAPN 20A - Second Yr Japanese I (C),FA16,31,16,100.0%,93.3%,3.57,A (4.00),A- (3.82)
505,"Sato, Kyoko",JAPN 20A - Second Yr Japanese I (D),FA16,31,9,100.0%,100.0%,4.72,A- (3.88),B+ (3.66)
506,"Ross, Kayoko F",JAPN 20A - Second Yr Japanese I (E),FA16,29,21,90.0%,95.0%,4.4,A- (3.87),B+ (3.46)
