,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
279,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (C),WI18,19,16,100.0%,100.0%,3.0,A- (3.86),
280,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (D),WI18,23,18,100.0%,100.0%,2.72,A- (3.88),A- (3.73)
281,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (E),WI18,20,8,100.0%,100.0%,2.25,A- (3.71),A- (3.73)
282,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (F),WI18,23,10,100.0%,100.0%,2.06,B+ (3.67),A- (3.73)
283,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (G),WI18,19,15,100.0%,100.0%,1.88,A- (3.92),
284,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (H),WI18,20,19,100.0%,100.0%,2.5,A- (3.88),A- (3.73)
285,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (I),WI18,20,16,100.0%,100.0%,3.3,A (4.00),A- (3.73)
286,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (J),WI18,20,13,88.9%,77.8%,4.72,A- (3.90),A- (3.73)
287,"Salovey, Todd",TDAC 101 - Acting I (A),WI18,21,12,100.0%,100.0%,4.83,A- (3.92),A- (3.98)
288,"Walsh, Kim C.",TDAC 101 - Acting I (B),WI18,19,16,100.0%,100.0%,3.7,B+ (3.67),
289,"Harting, Carla Kelso",TDAC 102 - Acting II (A),WI18,22,13,100.0%,100.0%,4.04,A (4.00),A- (3.81)
290,"Rubinstein, Kim",TDAC 103B - Acting Intensive II (A),WI18,22,7,100.0%,85.7%,5.64,A (4.00),A- (3.80)
291,"Harting, Carla Kelso",TDAC 108 - Advanced Topics (A),WI18,16,5,66.7%,100.0%,5.17,A (4.00),
292,"Robichaux, Natalie Griffith",TDAC 115 - Movement for Actors (A),WI18,17,10,70.0%,77.8%,5.9,B+ (3.30),
