,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
855,"Wishard Guerra, Alison G.",EDS 131 - Intro/Early Childhood Educatn (A),FA09,22,18,100.0%,88.9%,4.28,A- (3.76),B+ (3.56)
856,"Forbes, Cheryl A",EDS 115 - Cog Development & Education (A),SU09,20,12,91.7%,100.0%,6.33,A- (3.82),
857,"Forbes, Cheryl A",EDS 115 - Cog Development & Education (A),SU09,33,17,88.2%,82.4%,4.5,A- (3.88),
858,"Jacob-Almeida, Rachel","EDS 117 - Language, Culture & Education (A)",SU09,46,28,75.0%,57.1%,8.93,,
859,"Jacob-Almeida, Rachel","EDS 117 - Language, Culture & Education (A)",SU09,46,28,75.0%,57.1%,8.93,,
860,"Allen, Bobbie M","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)",SU09,11,6,66.7%,50.0%,6.17,A- (3.80),
861,"Allen, Bobbie M","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)",SU09,20,15,66.7%,53.3%,10.37,A- (3.93),
862,"Holtzman, Caren Lynn",EDS 128A - Intro/Teaching&Learning (Elem) (A),SU09,23,11,100.0%,100.0%,7.59,A (4.00),
863,"Allen, Bobbie M",EDS 128B - Intro/Teaching&Learning (Elem) (A),SU09,23,16,93.8%,68.8%,10.0,A- (3.93),
864,"Goodman, Jeremy Scott",EDS 20S - Intro/Principles of Learning (A),SU09,119,52,94.2%,96.2%,7.92,B (3.24),
865,"Deak, Gedeon O.",EDS 115 - Cog Development & Education (A),SP09,61,42,85.4%,90.0%,3.33,B+ (3.49),B (3.26)
866,"Goodman, Jeremy Scott",EDS 116 - Psych/Teach&Struc/Information (A),SP09,29,11,100.0%,100.0%,4.5,,
867,"Datnow, Amanda Lee","EDS 117 - Language, Culture & Education (A)",SP09,133,76,93.1%,100.0%,4.37,B+ (3.49),B+ (3.60)
868,"Binder, Amy",EDS 126 - Social Organization/Education (A),SP09,69,43,90.7%,93.0%,4.06,,B (3.18)
869,"Holtzman, Caren Lynn",EDS 128B - Intro/Teaching&Learning (Elem) (A),SP09,40,34,100.0%,96.9%,4.91,A- (3.94),A- (3.73)
870,"Blum, Brianne M.",EDS 129A - Intro/Teach&Learn (Secondary) (A),SP09,15,14,100.0%,100.0%,4.07,A- (3.93),
871,"Halter, Christopher P.",EDS 129A - Intro/Teach&Learn (Secondary) (A),SP09,15,14,100.0%,100.0%,4.07,A- (3.93),
872,"Halter, Christopher P.",EDS 129C - Intro/Teach&Learn (Secondary) (A),SP09,38,35,97.1%,91.4%,5.13,A- (3.88),A- (3.83)
873,"Bresser, Bernard George",EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A),SP09,60,46,93.5%,91.3%,4.46,A- (3.79),A- (3.74)
874,"Chung, Luz Marina",EDS 136 - Intro/Acad Tut/Second Schl Std (A),SP09,45,36,100.0%,100.0%,5.15,A- (3.85),A- (3.75)
875,"Chung, Luz Marina",EDS 138 - Intro/Acad Tutor/Chartr School (A),SP09,47,39,94.7%,97.4%,6.04,A- (3.82),A- (3.76)
876,"Stevens, Laura Jeanne",EDS 30 - Introduction to Teaching Math (A),SP09,24,22,100.0%,100.0%,1.41,,A- (3.94)
877,"Czworkowski, John",EDS 31 - Introductn to Teaching Science (A),SP09,13,12,100.0%,100.0%,3.0,,
878,"Velasquez, Patrick",EDS 116 - Psych/Teach&Struc/Information (A),WI09,31,25,96.0%,96.0%,4.9,A (4.00),
879,"Goodall, Grant Todd",EDS 119 - 1st&2nd Lang Lrn:Child to Adol (A),WI09,67,25,92.0%,92.0%,2.9,,B- (2.94)
880,"Stevens, Laura Jeanne",EDS 121A - Found of Teachg/Learng Math I (A),WI09,23,19,94.4%,100.0%,4.08,,B+ (3.35)
881,"Mehan, Hugh B.",EDS 126 - Social Organization/Education (A),WI09,118,88,94.2%,97.7%,4.24,,B (3.03)
882,"Forbes, Cheryl A",EDS 128A - Intro/Teaching&Learning (Elem) (A),WI09,51,42,95.0%,90.2%,4.64,A- (3.80),A- (3.81)
883,"Sewall, Marcia De Vore",EDS 129B - Intro/Teach&Learn (Secondary) (A),WI09,40,35,100.0%,97.1%,4.61,A- (3.91),A- (3.78)
884,"Holtzman, Caren Lynn",EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A),WI09,67,61,93.1%,98.3%,4.77,A- (3.98),A- (3.89)
885,"Chung, Luz Marina",EDS 136 - Intro/Acad Tut/Second Schl Std (A),WI09,35,29,89.7%,100.0%,5.05,A- (3.74),A- (3.84)
886,"Chung, Luz Marina",EDS 138 - Intro/Acad Tutor/Chartr School (A),WI09,36,29,96.6%,100.0%,3.53,A- (3.92),A- (3.99)
887,"Stevens, Laura Jeanne",EDS 30 - Introduction to Teaching Math (A),WI09,24,17,100.0%,100.0%,2.38,,B+ (3.57)
888,"Czworkowski, John",EDS 31 - Introductn to Teaching Science (A),WI09,18,16,100.0%,93.3%,2.88,,
889,"Velasquez, Patrick",EDS 116 - Psych/Teach&Struc/Information (A),FA08,15,14,100.0%,100.0%,2.79,A (4.00),
890,"Mehan, Hugh B.","EDS 117 - Language, Culture & Education (A)",FA08,107,81,92.6%,91.4%,4.33,,B- (2.89)
891,"Allen, Bobbie M","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)",FA08,49,37,88.6%,86.1%,3.53,A- (3.89),B+ (3.67)
892,"Millstone, Rachel",EDS 129A - Intro/Teach&Learn (Secondary) (A),FA08,37,37,100.0%,100.0%,5.67,A- (3.92),A- (3.90)
893,"Scharton, Susan Michelle",EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A),FA08,65,50,96.0%,94.0%,4.86,A- (3.78),A- (3.76)
894,"Holtzman, Caren Lynn",EDS 134 - Intro/Literacy &Numeracy Tutor (A),FA08,46,39,97.4%,100.0%,5.27,B+ (3.62),B+ (3.70)
895,"Chung, Luz Marina",EDS 136 - Intro/Acad Tut/Second Schl Std (A),FA08,54,41,97.4%,100.0%,5.33,A- (3.97),A- (3.82)
896,"Ramsey, Claire",EDS 115 - Cog Development & Education (A),SU08,26,19,88.9%,83.3%,3.97,A- (3.94),
897,"Jacob-Almeida, Rachel","EDS 117 - Language, Culture & Education (A)",SU08,20,13,100.0%,100.0%,7.27,A- (3.82),
898,"Allen, Bobbie M","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)",SU08,23,19,100.0%,94.7%,7.28,A- (3.94),
899,"Allen, Bobbie M",EDS 128B - Intro/Teaching&Learning (Elem) (A),SU08,14,14,100.0%,85.7%,9.93,A- (3.92),
900,"Deak, Gedeon O.",EDS 115 - Cog Development & Education (A),SP08,54,34,82.4%,67.6%,4.03,B (3.21),C+ (2.67)
901,"Velasquez, Patrick",EDS 116 - Psych/Teach&Struc/Information (A),SP08,30,23,95.7%,95.7%,2.41,A (4.00),
902,"Ramsey, Claire","EDS 117 - Language, Culture & Education (A)",SP08,48,36,94.1%,94.1%,4.14,A- (3.77),A- (3.78)
903,"Dietrich, Lisa Christine",EDS 118 - Adolescent Devlp & Education (A),SP08,51,39,94.6%,97.3%,3.97,B+ (3.53),B+ (3.32)
904,"Holtzman, Caren Lynn",EDS 128B - Intro/Teaching&Learning (Elem) (A),SP08,51,37,100.0%,94.3%,5.64,A (4.00),B+ (3.55)
905,"Halter, Christopher P.",EDS 129C - Intro/Teach&Learn (Secondary) (A),SP08,37,27,100.0%,100.0%,4.43,A- (3.85),A- (3.81)
906,"Bresser, Bernard George",EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A),SP08,69,46,91.1%,100.0%,5.92,A- (3.93),A- (3.78)
907,"Wishard Guerra, Alison G.",EDS 131 - Intro/Early Childhood Educatn (A),SP08,32,24,83.3%,75.0%,6.5,A- (3.79),A- (3.75)
908,"Chung, Luz Marina",EDS 136 - Intro/Acad Tut/Second Schl Std (A),SP08,46,36,97.1%,100.0%,5.39,A- (3.88),A- (3.78)
909,"Chung, Luz Marina",EDS 138 - Intro/Acad Tutor/Preuss School (A),SP08,30,25,100.0%,100.0%,4.5,A- (3.95),A- (3.88)
910,"Stevens, Laura Jeanne",EDS 30 - Introduction to Teaching Math (A),SP08,26,17,100.0%,100.0%,1.21,,A- (3.95)
911,"Czworkowski, John",EDS 31 - Introductn to Teaching Science (A),SP08,9,9,88.9%,100.0%,2.06,,
912,"Balzano, Gerald J.",EDS 114 - Cogn Develp&Intractv Compt Env (A),WI08,20,18,44.4%,88.9%,5.94,B (3.18),B+ (3.49)
913,"Velasquez, Patrick",EDS 116 - Psych/Teach&Struc/Information (A),WI08,32,29,100.0%,100.0%,3.12,A (4.00),
914,"Goodall, Grant Todd",EDS 119 - 1st&2nd Lang Lrn:Child to Adol (A),WI08,65,37,100.0%,97.2%,3.44,,B- (2.78)
915,"Harel, Guershon",EDS 121A - Found of Teachg/Learng Math I (A),WI08,19,18,88.2%,100.0%,4.61,,
916,"Mehan, Hugh B.",EDS 126 - Social Organization/Education (A),WI08,120,80,92.3%,97.4%,4.38,,B- (2.92)
917,"Bresser, Bernard George",EDS 128A - Intro/Teaching&Learning (Elem) (A),WI08,55,46,97.8%,97.7%,5.12,A- (3.89),A- (3.87)
