,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
54,"Smith, Alison D",TDTR 104 - Dance Theory & Pedagogy (A),WI12,14,8,100.0%,100.0%,3.25,A- (3.71),
55,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (B),FA11,49,31,90.3%,96.8%,2.18,A- (3.89),A- (3.90)
56,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (A),SP11,47,16,93.8%,93.8%,1.75,A- (3.81),A- (3.82)
57,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (A),WI11,49,28,89.3%,96.3%,1.64,A- (3.89),A- (3.76)
58,"Smith, Alison D",TDTR 101 - Dance Movement Analysis (A),WI11,21,9,100.0%,100.0%,3.61,A- (3.75),A- (3.75)
59,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (A),FA10,47,29,85.7%,88.9%,4.36,B+ (3.42),A- (3.72)
60,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (A),SP10,38,18,94.1%,100.0%,1.68,A- (3.88),B+ (3.65)
61,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (A),WI10,47,22,100.0%,100.0%,1.95,A- (3.86),A- (3.78)
62,"Smith, Alison D",TDTR 101 - Dance Movement Analysis (A),WI10,15,3,100.0%,66.7%,4.5,B (3.00),
63,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (A),FA09,40,32,96.9%,100.0%,2.0,A- (3.77),A- (3.91)
64,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (A),SP09,49,30,100.0%,100.0%,1.5,A- (3.80),A- (3.74)
65,"Rincon, Patricia A.",TDTR 10 - Introduction to Dance (A),FA08,48,39,97.3%,100.0%,2.76,B+ (3.69),B+ (3.63)
66,"Marshall, Margaret C.",TDTR 101 - Dance Movement Analysis (A),FA08,17,13,92.3%,92.3%,2.5,B+ (3.62),
67,"Rincon, Patricia A.",TDTR 10 - Introduction to Dance (A),SP08,34,32,87.5%,71.9%,3.13,B+ (3.55),A- (3.73)
68,"Rincon, Patricia A.",TDTR 10 - Introduction to Dance (B),WI08,47,42,90.5%,76.2%,2.17,B+ (3.63),B+ (3.54)
