,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
96,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),FA16,43,11,70.0%,60.0%,5.1,B+ (3.33),B+ (3.31)
97,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),SP16,36,7,83.3%,83.3%,4.5,A- (3.80),B+ (3.31)
98,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),FA15,45,6,83.3%,66.7%,6.5,B+ (3.40),B+ (3.46)
99,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),SP15,29,8,100.0%,100.0%,6.5,B+ (3.50),B+ (3.43)
100,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),FA14,53,9,100.0%,100.0%,4.5,A- (3.71),B+ (3.63)
101,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),SP14,51,11,90.9%,72.7%,3.17,B+ (3.67),B+ (3.49)
102,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),FA13,39,7,85.7%,85.7%,3.36,B+ (3.50),B+ (3.49)
103,"Lee, Janet",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),WI13,40,11,100.0%,100.0%,3.95,A- (3.90),A- (3.84)
104,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),FA11,41,13,100.0%,100.0%,5.58,B (3.25),B+ (3.31)
105,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),WI11,37,8,71.4%,85.7%,2.25,B+ (3.40),B+ (3.31)
106,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),FA10,40,12,90.9%,81.8%,8.32,B+ (3.44),B (3.23)
107,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),SP10,38,5,100.0%,80.0%,2.5,B+ (3.60),B (3.20)
108,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (B),SP10,20,6,100.0%,100.0%,3.17,A- (3.83),A- (3.72)
109,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (C),SP10,21,7,100.0%,100.0%,5.64,A- (3.86),A- (3.72)
110,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (M),SP10,20,8,87.5%,100.0%,9.0,B+ (3.40),A- (3.72)
111,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (B),SP10,21,6,80.0%,75.0%,4.5,A- (3.75),B+ (3.47)
112,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (M),SP10,18,6,50.0%,75.0%,7.0,A- (3.80),
113,"Lee, Jeyseon",LTKO 3 - Advanced Korean/Third Year (A),SP10,18,5,80.0%,100.0%,6.1,B+ (3.60),
114,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),WI10,33,8,87.5%,75.0%,2.75,B+ (3.50),B (3.18)
115,"Lee, Jeyseon",LTKO 3 - Advanced Korean/Third Year (A),WI10,17,3,66.7%,100.0%,8.5,A (4.00),
116,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),FA09,35,25,88.0%,72.0%,3.38,B+ (3.62),B (3.18)
117,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (A),FA09,15,6,66.7%,66.7%,4.5,B (3.00),
118,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (B),FA09,18,15,92.9%,92.9%,4.5,A- (3.73),
119,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (C),FA09,17,18,88.9%,88.9%,3.61,B+ (3.57),
120,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (M),FA09,18,17,94.1%,88.2%,7.44,B (3.15),
121,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (A),FA09,22,12,100.0%,100.0%,3.5,B+ (3.55),B+ (3.38)
122,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (A),FA09,18,6,100.0%,100.0%,5.83,A (4.00),
123,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (B),FA09,17,11,100.0%,100.0%,4.5,B+ (3.45),
124,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (M),FA09,20,16,75.0%,81.3%,5.88,A- (3.73),B+ (3.41)
125,"Lee, Jeyseon",LTKO 2B - Intermediate Korean: Second Yr (B),FA09,18,16,93.8%,100.0%,3.63,A- (3.80),
126,"Lee, Jeyseon",LTKO 3 - Advanced Korean/Third Year (A),FA09,15,13,92.3%,100.0%,8.5,B+ (3.69),
127,"Hwang, Junghyun",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),SP09,42,28,89.3%,89.3%,4.0,A- (3.91),B+ (3.38)
128,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (A),SP09,15,9,100.0%,100.0%,5.39,A- (3.89),
129,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (B),SP09,20,21,85.7%,95.2%,3.74,B (3.25),B+ (3.70)
130,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (M),SP09,17,17,100.0%,100.0%,4.26,B+ (3.42),
131,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (A),SP09,22,10,100.0%,100.0%,2.5,A- (3.89),B+ (3.61)
132,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (B),SP09,21,18,100.0%,100.0%,5.17,B+ (3.63),B+ (3.61)
133,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (C),SP09,21,23,100.0%,100.0%,3.54,A- (3.90),B+ (3.61)
134,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (M),SP09,21,17,88.2%,94.1%,5.91,A- (3.75),B+ (3.61)
135,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (A),SP09,19,13,84.6%,84.6%,4.5,B+ (3.55),
136,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (B),SP09,21,19,94.7%,84.2%,5.03,B+ (3.53),B+ (3.65)
137,"Lee, Jeyseon",LTKO 2C - Intermediate Korean: Second Yr (A),SP09,20,16,87.5%,93.8%,4.88,B+ (3.67),A- (3.74)
138,"Lee, Jeyseon",LTKO 2C - Intermediate Korean: Second Yr (B),SP09,17,11,100.0%,100.0%,4.86,B+ (3.60),
139,"Lee, Jeyseon",LTKO 3 - Advanced Korean/Third Year (A),SP09,21,13,100.0%,91.7%,3.83,A- (3.82),B+ (3.67)
140,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (A),WI09,15,8,100.0%,100.0%,4.75,B+ (3.50),
141,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (B),WI09,16,13,100.0%,100.0%,5.42,A- (3.83),
142,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (C),WI09,19,18,88.9%,83.3%,3.17,A- (3.81),
143,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (M),WI09,17,12,91.7%,90.9%,5.23,A- (3.73),
144,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (N),WI09,22,19,89.5%,89.5%,6.71,B+ (3.50),B+ (3.61)
145,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (B),WI09,19,9,100.0%,100.0%,2.5,A- (3.78),
146,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (M),WI09,20,17,93.8%,100.0%,4.62,B (3.25),B+ (3.34)
147,"Lee, Jeyseon",LTKO 2C - Intermediate Korean: Second Yr (A),WI09,14,12,100.0%,100.0%,5.33,A- (3.91),
148,"Lee, Jeyseon",LTKO 3 - Advanced Korean/Third Year (A),WI09,16,11,100.0%,100.0%,5.7,A (4.00),
149,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (A),FA08,18,14,100.0%,92.9%,3.36,A- (3.85),
150,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (B),FA08,19,10,100.0%,100.0%,5.3,B+ (3.60),
151,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (C),FA08,18,14,100.0%,92.9%,3.07,A- (3.75),
152,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (M),FA08,16,16,87.5%,93.8%,6.0,B+ (3.53),
153,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (N),FA08,20,15,93.3%,93.3%,4.9,B+ (3.58),B+ (3.52)
154,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (C),FA08,18,14,85.7%,84.6%,4.07,B+ (3.69),
155,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (B),FA08,18,11,100.0%,81.8%,3.41,A- (3.80),
156,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (C),FA08,19,13,92.3%,92.3%,4.19,A- (3.70),
157,"Lee, Jeyseon",LTKO 2B - Intermediate Korean: Second Yr (B),FA08,22,16,100.0%,100.0%,4.13,A- (3.86),A- (3.71)
158,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),SP08,24,16,100.0%,100.0%,3.38,B+ (3.47),B+ (3.37)
159,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (C),SP08,15,9,88.9%,100.0%,6.5,A- (3.71),
160,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (N),SP08,18,15,93.3%,80.0%,5.57,B+ (3.38),
161,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (B),SP08,18,11,100.0%,90.9%,3.77,A- (3.80),
162,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (C),SP08,21,14,100.0%,92.9%,2.79,A- (3.85),B+ (3.52)
163,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (D),SP08,21,13,76.9%,50.0%,4.04,A- (3.92),B+ (3.52)
164,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (N),SP08,28,24,100.0%,95.8%,4.83,A- (3.76),B+ (3.52)
165,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (A),SP08,20,15,100.0%,100.0%,4.37,A- (3.79),A- (3.70)
166,"Lee, Jeyseon",LTKO 2C - Intermediate Korean: Second Yr (A),SP08,15,7,100.0%,100.0%,7.93,A- (3.86),
167,"Lee, Jeyseon",LTKO 2C - Intermediate Korean: Second Yr (B),SP08,15,9,100.0%,100.0%,3.83,A- (3.78),
168,"Lee, Jeyseon",LTKO 3 - Advanced Korean/Third Year (A),SP08,16,9,100.0%,100.0%,4.28,A- (3.89),
169,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),WI08,31,18,77.8%,72.2%,5.06,B (3.08),B (3.27)
170,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (B),WI08,15,10,100.0%,100.0%,3.5,A (4.00),
171,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (C),WI08,21,14,100.0%,100.0%,4.36,A- (3.77),B+ (3.55)
172,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (M),WI08,19,20,95.0%,100.0%,4.3,A (4.00),
173,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (N),WI08,17,13,100.0%,100.0%,4.81,A- (3.73),
174,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (B),WI08,19,18,100.0%,100.0%,4.15,A- (3.71),
175,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (C),WI08,18,15,93.3%,93.3%,4.23,B+ (3.60),
176,"Lee, Jeyseon",LTKO 2B - Intermediate Korean: Second Yr (C),WI08,16,15,100.0%,100.0%,5.17,A- (3.73),
177,"Lee, Jin-Kyung",LTKO 100 - Adv Readngs/Korean Lit&Culture (A),FA07,32,20,100.0%,100.0%,4.5,B+ (3.53),B+ (3.37)
178,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (A),FA07,11,9,100.0%,100.0%,4.5,B+ (3.50),
179,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (B),FA07,17,12,100.0%,100.0%,4.5,B+ (3.58),
180,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (C),FA07,22,17,100.0%,100.0%,3.09,A- (3.85),B+ (3.52)
181,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (M),FA07,21,16,93.8%,93.8%,4.63,A- (3.73),B+ (3.52)
182,"Lee, Jeyseon",LTKO 1A - Beginning Korean:First Yr. I (N),FA07,15,11,100.0%,100.0%,4.68,A- (3.78),
183,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (B),FA07,19,14,92.9%,85.7%,3.5,A- (3.83),
184,"Lee, Jeyseon",LTKO 1B - Beginning Korean:First Yr. II (C),FA07,20,17,94.1%,76.5%,4.38,B+ (3.31),B+ (3.45)
185,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (B),FA07,20,14,100.0%,100.0%,3.93,A- (3.79),B+ (3.43)
186,"Lee, Jeyseon",LTKO 2A - Intermediate Korean: 2nd Yr I (C),FA07,18,15,86.7%,93.3%,4.5,A- (3.79),
187,"Lee, Jeyseon",LTKO 2B - Intermediate Korean: Second Yr (B),FA07,20,13,92.3%,100.0%,5.12,B+ (3.46),B+ (3.49)
