,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
55,"Hy, Truong Son",DSC 40A - Theor Fndtns of Data Sci I (A),FA22,108,100,84.0%,60.6%,7.8,B+ (3.34),B (3.20)
56,"Soleymani, Mahdi",DSC 40A - Theor Fndtns of Data Sci I (B),FA22,96,83,86.7%,73.5%,7.33,B+ (3.49),B+ (3.36)
57,"Eldridge, Justin Matthew",DSC 40B - Theor Fndtns of Data Sci II (A),FA22,74,21,100.0%,100.0%,7.03,B+ (3.50),B+ (3.34)
58,"Eldridge, Justin Matthew",DSC 80 - Practice of Data Science (A),FA22,122,43,100.0%,100.0%,11.38,B+ (3.49),B+ (3.66)
59,"Langlois, Marina",DSC 95 - Tutor Appshp in Data Science (A),FA22,23,17,100.0%,100.0%,1.25,A (4.00),
60,"Liao, Soohyun Nam",DSC 96 - Workshop in Data Science (A),FA22,39,23,59.1%,85.7%,3.11,A- (3.71),
61,"Lau, Samuel Ethan",DSC 10 - Principles of Data Science (A),S322,36,16,100.0%,100.0%,8.1,B+ (3.67),B+ (3.65)
62,"Tiefenbruck, Janine LoBue",DSC 10 - Principles of Data Science (A),SP22,132,95,89.5%,94.7%,8.52,B+ (3.55),B+ (3.36)
63,"Tiefenbruck, Janine LoBue",DSC 10 - Principles of Data Science (B),SP22,133,92,93.5%,95.6%,8.04,B+ (3.56),B (3.15)
64,"Liao, Soohyun Nam",DSC 106 - Intro to Data Visualization (A),SP22,91,70,70.1%,70.1%,8.17,B+ (3.58),B+ (3.62)
65,"Mishne, Gal",DSC 120 - Signal Processing/Data Analys (A),SP22,24,11,81.8%,88.9%,10.32,B- (2.70),B (3.20)
66,"Ustun, Tevfik Berk",DSC 140A - Probabilistic Modeling and ML (A),SP22,56,45,40.9%,56.8%,10.6,B (3.17),B (3.18)
67,"Roberts, Margaret Earling",DSC 161 - Text as Data (A),SP22,27,4,100.0%,100.0%,8.5,B (3.25),B+ (3.58)
68,"Fraenkel, Aaron Mcmillan",DSC 167 - Fairness&AlgorithmicDecisions (A),SP22,46,20,85.0%,95.0%,5.3,A- (3.71),B+ (3.46)
69,"Eldridge, Justin Matthew",DSC 190 - Topics in Data Science (A),SP22,150,55,94.2%,94.1%,5.87,B+ (3.69),B (3.26)
70,"Smarr, Benjamin",DSC 190 - Topics in Data Science (B),SP22,10,7,100.0%,100.0%,4.17,B+ (3.40),
71,"Saha, Barna",DSC 190 - Topics in Data Science (C),SP22,20,3,66.7%,66.7%,9.17,A (4.00),B+ (3.65)
72,"Silberman, Jack",DSC 190 - Topics in Data Science (D),SP22,20,5,60.0%,60.0%,14.1,A (4.00),A- (3.94)
73,"Langlois, Marina",DSC 20 - Prgrmng/DataStruc for Data Sci (A),SP22,130,48,86.7%,84.1%,11.61,B+ (3.64),B (3.12)
74,"Langlois, Marina",DSC 30 - DataStrc/Algrthms for Data Sci (A),SP22,133,60,91.1%,85.2%,10.88,B (3.11),B- (2.97)
75,"Liao, Soohyun Nam",DSC 30 - DataStrc/Algrthms for Data Sci (B),SP22,48,18,88.2%,70.6%,9.79,B- (2.94),C+ (2.47)
