,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
311,"duBois, Page Ann",LTWL 104 - Topics in Classical Studies (A),SP11,29,14,85.7%,92.9%,3.07,B+ (3.58),B+ (3.36)
312,"Potts, Stephen",LTWL 116 - Adolescent Literature (A),SP11,264,120,98.3%,98.3%,4.65,B+ (3.51),B (3.21)
313,"Rahimi, Babak",LTWL 152 - Introduction to Islam (A),SP11,70,21,85.7%,85.0%,3.93,B+ (3.68),A- (3.91)
314,"Kalleres, Dayna",LTWL 158B - Topics in Early Christian Text (A),SP11,16,8,100.0%,100.0%,5.0,A- (3.83),
315,"Murdock-Hinrichs, Isa",LTWL 181 - Film Studies&Lit:Film Movement (A),SP11,32,19,73.7%,94.7%,5.34,B+ (3.44),B+ (3.52)
316,"Cohen, Alain J. J.",LTWL 184 - Film Studies&Lit:Analysis/Txt (A),SP11,40,15,93.3%,86.7%,2.5,B+ (3.64),B+ (3.61)
317,"Propp, William Henry",LTWL 192 - Senior Seminar in Lit World (A),SP11,13,6,83.3%,100.0%,0.83,,
318,"Chamberlain, Charles Thoms",LTWL 19C - Intro/Ancient Greeks & Romans (A),SP11,50,21,95.0%,90.0%,5.9,B (3.21),C+ (2.55)
319,"Verdicchio, Pasquale",LTWL 4D - Fiction&Film/20th Cen/Italian (A),SP11,23,6,83.3%,100.0%,6.17,B (3.00),B+ (3.47)
320,"Lampert-Weissig, Lisa",LTWL 87 - Freshman Seminar (A),SP11,10,4,100.0%,100.0%,1.0,,
321,"Rahimi, Babak",LTWL 87 - Freshman Seminar (E),SP11,20,8,100.0%,100.0%,0.5,A (4.00),
322,"Rahimi, Babak",LTWL 87 - Freshman Seminar (F),SP11,16,7,100.0%,100.0%,0.5,A (4.00),
323,"Potts, Stephen",LTWL 120 - Popular Literature and Culture (A),WI11,155,66,93.8%,96.9%,4.56,B (3.29),B (3.16)
324,"Lampert-Weissig, Lisa",LTWL 123 - Vampires in Literature (A),WI11,91,55,87.3%,85.2%,5.08,B+ (3.46),B+ (3.39)
325,"Cohen, Alain J. J.",LTWL 128 - Intro/Semiotics & Applications (A),WI11,15,6,83.3%,80.0%,4.83,A- (3.80),
326,"Verdicchio, Pasquale",LTWL 165 - Literature & the Enviornment (A),WI11,33,22,86.4%,100.0%,3.77,A- (3.81),B+ (3.38)
327,"Cohen, Alain J. J.",LTWL 183 - Film Studies&Lit:Director Work (A),WI11,34,13,100.0%,81.8%,3.67,A- (3.92),B+ (3.68)
328,"Sanchez, Rosaura",LTWL 191 - Honors Seminar (A),WI11,19,13,84.6%,84.6%,8.5,A (4.00),
329,"Wirshbo, Eliot",LTWL 19B - Intro/Ancient Greeks & Romans (A),WI11,37,25,88.0%,88.0%,6.82,B- (2.83),B- (2.79)
330,"Isfahani-Hammond, Alexandra",LTWL 4F - Fiction&Film/20th Cen/Spanish (A),WI11,14,4,25.0%,33.3%,3.0,A- (3.75),
331,"Lampert-Weissig, Lisa",LTWL 87 - Freshman Seminar (A),WI11,15,7,85.7%,85.7%,1.07,B+ (3.50),
332,"Cassedy, Steven Dennis",LTWL 87 - Freshman Seminar (B),WI11,19,13,100.0%,100.0%,0.5,,
333,"Rahimi, Babak",LTWL 87 - Freshman Seminar (C),WI11,19,16,93.8%,100.0%,1.88,,
334,"Rahimi, Babak",LTWL 87 - Freshman Seminar (D),WI11,17,11,90.0%,90.0%,0.5,A (4.00),
335,"Edwards, Anthony",LTWL 106 - Classical Tradition (A),FA10,23,21,95.2%,100.0%,5.74,B+ (3.31),B (3.19)
336,"Potts, Stephen",LTWL 114 - Children's Literature (A),FA10,271,118,97.5%,98.3%,4.24,B+ (3.59),B (3.20)
337,"Potts, Stephen",LTWL 124 - Science Fiction (A),FA10,79,35,94.3%,94.3%,6.33,B (3.26),B (3.08)
338,"Ehrlich, Carl",LTWL 138 - Critical Religion Studies (A),FA10,24,15,64.3%,85.7%,4.79,B+ (3.31),B (3.18)
339,"Kalleres, Dayna",LTWL 158A - Topics in the New Testament (A),FA10,25,14,84.6%,84.6%,6.5,B+ (3.57),B+ (3.42)
340,"Edwards, Leslie",LTWL 19A - Intro/Ancient Greeks & Romans (A),FA10,53,29,79.3%,82.8%,3.88,B+ (3.46),B- (3.00)
341,"Verdicchio, Pasquale",LTWL 4M - Fiction&Film/20th Cen/Multiple (A),FA10,46,21,100.0%,95.2%,3.36,B+ (3.55),B+ (3.56)
342,"Lampert-Weissig, Lisa",LTWL 87 - Freshman Seminar (A),FA10,15,9,100.0%,100.0%,1.61,,
343,"Lampert-Weissig, Lisa",LTWL 87 - Freshman Seminar (B),FA10,12,7,83.3%,100.0%,1.83,,
344,"Cassedy, Steven Dennis",LTWL 87 - Freshman Seminar (C),FA10,17,12,100.0%,100.0%,0.67,B+ (3.33),
345,"Woodhull, Winifred Johanna",LTWL 87 - Freshman Seminar (D),FA10,8,5,100.0%,80.0%,0.9,,
346,"Jed, Stephanie H",LTWL 110B - Folk and Fairy Tales (A),SU10,72,23,95.5%,95.5%,4.86,A- (3.95),
347,"Lampert-Weissig, Lisa",LTWL 123 - Vampires in Literature (A),SU10,43,14,85.7%,92.3%,8.79,B (3.08),
348,"Streeby, Shelley",LTWL 124 - Science Fiction (A),SU10,18,5,100.0%,100.0%,6.1,A- (3.80),
349,"Potts, Stephen",LTWL 116 - Adolescent Literature (A),SP10,233,114,98.2%,97.4%,4.63,B+ (3.50),B+ (3.30)
350,"Lampert-Weissig, Lisa",LTWL 172 - Special Topics in Literature (A),SP10,9,7,100.0%,100.0%,7.93,A- (3.71),
351,"Verdicchio, Pasquale",LTWL 176 - Literature and Ideas (A),SP10,17,8,100.0%,100.0%,4.0,B+ (3.57),
352,"Kontje, Todd Curtis",LTWL 181 - Film Studies&Lit:Film Movement (A),SP10,26,14,100.0%,100.0%,5.5,A- (3.77),B+ (3.63)
353,"Cohen, Alain J. J.",LTWL 184 - Film Studies&Lit:Analysis/Txt (A),SP10,40,17,88.2%,94.1%,5.32,B+ (3.47),B+ (3.38)
354,"Chamberlain, Charles Thoms",LTWL 19C - Intro/Ancient Greeks & Romans (A),SP10,36,21,95.2%,100.0%,4.69,B (3.15),C+ (2.48)
355,"Verdicchio, Pasquale",LTWL 4D - Fiction&Film/20th Cen/Italian (A),SP10,39,17,88.2%,81.3%,4.26,B+ (3.47),B (3.19)
356,"Rahimi, Babak",LTWL 87 - Freshman Seminar (A),SP10,14,10,100.0%,100.0%,2.7,,
357,"Woodhull, Winifred Johanna",LTWL 87 - Freshman Seminar (E),SP10,5,3,66.7%,66.7%,2.5,,
358,"Potts, Stephen",LTWL 120 - Popular Literature and Culture (A),WI10,180,75,90.7%,94.7%,3.75,B+ (3.57),B (3.15)
359,"Cohen, Alain J. J.",LTWL 128 - Intro/Semiotics & Applications (A),WI10,19,6,83.3%,100.0%,5.83,B+ (3.67),
360,"Blanco, John D",LTWL 140 - Novel&History/Third World (A),WI10,12,5,100.0%,80.0%,6.5,A (4.00),
361,"Cox, Stephen D.",LTWL 158A - Topics in the New Testament (A),WI10,36,26,84.6%,84.6%,4.27,B+ (3.50),B+ (3.61)
362,"Cohen, Alain J. J.",LTWL 184 - Film Studies&Lit:Analysis/Txt (A),WI10,40,14,100.0%,100.0%,4.0,A- (3.83),B+ (3.43)
363,"Springer, Anna Joy",LTWL 191 - Honors Seminar (A),WI10,26,11,100.0%,90.9%,6.32,A (4.00),A- (3.94)
