,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
30,"Hyland, Tina Mae",CAT 125R - Pub Rhet & Prac Comm Online (E),WI23,20,6,100.0%,100.0%,3.83,A (4.00),A- (3.89)
31,"Hyland, Tina Mae",CAT 125R - Pub Rhet & Prac Comm Online (F),WI23,20,7,100.0%,100.0%,3.07,A- (3.83),A- (3.91)
32,"Tosun, Adriana",CAT 125R - Pub Rhet & Prac Comm Online (G),WI23,20,15,86.7%,86.7%,3.57,B+ (3.60),A- (3.76)
33,"Algaze, Guillermo","CAT 2 - Culture, Art & Technology 2 (A)",WI23,209,130,85.9%,89.0%,3.97,B+ (3.67),A- (3.76)
34,"Bronstein, Phoebe Malan","CAT 2 - Culture, Art & Technology 2 (B)",WI23,300,253,82.5%,92.5%,4.28,B+ (3.68),B+ (3.53)
35,"Marchisotto, Jennifer Anne","CAT 2 - Culture, Art & Technology 2 (C)",WI23,179,154,88.7%,96.7%,3.42,A- (3.73),A- (3.72)
36,"Nguyen, Hoang Tan","CAT 2 - Culture, Art & Technology 2 (D)",WI23,269,141,83.2%,86.9%,4.14,A- (3.73),A- (3.79)
37,"Bronstein, Phoebe Malan",CAT 87 - Freshman Seminar (A),WI23,18,12,100.0%,100.0%,2.0,A- (3.80),
38,"Bronstein, Phoebe Malan","CAT 1 - Culture, Art & Technology 1 (A)",FA22,271,208,89.4%,95.2%,3.63,A- (3.72),B+ (3.67)
39,"Bigham, David Joseph","CAT 1 - Culture, Art & Technology 1 (B)",FA22,238,136,82.6%,93.9%,4.21,B+ (3.61),A- (3.95)
40,"Algaze, Guillermo","CAT 1 - Culture, Art & Technology 1 (C)",FA22,164,70,78.1%,74.6%,3.59,A- (3.74),A- (3.83)
41,"Marchisotto, Jennifer Anne","CAT 1 - Culture, Art & Technology 1 (D)",FA22,238,151,84.5%,98.0%,3.12,B+ (3.54),B+ (3.65)
42,"Marchisotto, Jennifer Anne",CAT 125R - Pblc Rhetoric Prct Comm Online (A),FA22,313,99,86.2%,94.7%,4.11,A- (3.82),B+ (3.58)
43,"Gumm, Elizabeth Ashley","CAT 3 - Culture, Art & Technology III (A)",FA22,58,19,88.9%,94.4%,4.83,B+ (3.61),B+ (3.45)
44,"Geibel, William",CAT 124GS - Sixth College Practicum GS (A),S322,19,7,71.4%,71.4%,7.07,A- (3.83),
45,"Geibel, William",CAT 125GS - Public Rhetoric & Prac Comm GS (A),S322,19,8,62.5%,62.5%,5.25,B+ (3.67),
46,"Algaze, Guillermo","CAT 2 - Culture, Art & Technology 2 (A)",S222,64,14,66.7%,58.3%,6.32,B+ (3.55),A- (3.72)
47,"Gumm, Elizabeth Ashley","CAT 1 - Culture, Art & Technology 1 (A)",S122,77,37,81.1%,88.9%,6.67,B (3.29),B (3.27)
48,"Rose, Becca Rae",CAT 124 - Sixth College Practicum (A),S122,14,8,100.0%,100.0%,6.5,A (4.00),
49,"Tosun, Adriana",CAT 125R - Pblc Rhetoric Prct Comm Online (A),S122,237,58,92.9%,91.1%,4.36,A- (3.82),B+ (3.65)
50,"Puritty, Chandler Elizabeth",CAT 125 - Public Rhetoric & Pract Commun (A),SP22,128,46,89.1%,89.1%,2.33,A- (3.87),B+ (3.62)
51,"Bigham, David Joseph",CAT 125R - Pblc Rhetoric Prct Comm Online (A),SP22,250,92,89.7%,94.3%,4.57,A- (3.76),B+ (3.50)
