,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
174,"Ghazinejad, Maziar",MAE 131B - Solid Mechanics II (A),WI22,46,38,100.0%,97.4%,6.29,B+ (3.34),B (3.21)
175,"Kamensky, David M",MAE 131B - Solid Mechanics II (B),WI22,20,13,92.3%,92.3%,7.27,B- (2.92),B (3.14)
176,"Frazier, Michael",MAE 133 - Finite Element Methods in MAE (A),WI22,13,13,61.5%,69.2%,11.88,B (3.23),
177,"Anderson, Mark Ronald",MAE 142 - Dynmcs&Control/Aerospace Vehic (A),WI22,84,43,92.9%,92.9%,5.83,A- (3.71),B+ (3.47)
178,"Kramer, Boris",MAE 143A - Signals and Systems (A),WI22,190,156,71.4%,80.4%,8.85,B- (2.86),C+ (2.54)
179,"de Oliveira, Mauricio",MAE 143B - Linear Control (A),WI22,61,28,42.3%,61.5%,9.81,B- (2.73),B- (2.83)
180,"Martinez, Sonia",MAE 145 - Robotic Planning & Estimation (A),WI22,66,36,55.6%,63.9%,9.17,B- (2.83),B- (2.84)
181,"Silberman, Jack",MAE 148 - Intro to Autonomous Vehicles (A),WI22,14,9,100.0%,88.9%,12.06,B+ (3.56),
182,"Friend, James Robert",MAE 150 - Computer-Aided Design (A),WI22,30,24,83.3%,83.3%,10.58,B (3.29),B- (2.78)
183,"Anderson, Mark Ronald",MAE 155A - Aerospace Engineering Design I (A),WI22,61,30,100.0%,100.0%,6.7,A- (3.70),A- (3.73)
184,"Hwang, John T",MAE 155A - Aerospace Engineering Design I (B),WI22,10,9,100.0%,100.0%,10.06,B+ (3.67),
185,"Gravish, Nicholas G",MAE 156A - Fund. Prin./Mechanical Desgn I (A),WI22,67,33,48.4%,87.1%,13.13,B (3.22),B (3.22)
186,"Tustaniwskyj, Jerry I",MAE 156A - Fund. Prin./Mechanical Desgn I (B),WI22,18,5,60.0%,80.0%,8.9,B+ (3.40),
187,"Qi, Huihui",MAE 156B - Fund. Prin/Mechanical Desgn II (A),WI22,17,15,93.3%,100.0%,18.5,B+ (3.53),
188,"Tustaniwskyj, Jerry I",MAE 156B - Fund. Prin/Mechanical Desgn II (B),WI22,16,8,87.5%,87.5%,12.25,B+ (3.63),
189,"Evdokimenko, Ekaterina",MAE 160 - Mechanical Behavior/Materials (A),WI22,114,72,100.0%,100.0%,6.56,B+ (3.61),B+ (3.51)
190,"Seshadri, Kalyanasundaram",MAE 171A - Mechanical Engineering Lab I (A),WI22,111,45,51.2%,67.4%,8.5,B+ (3.52),B+ (3.55)
191,"de Callafon, Raymond A",MAE 175A - Aerospace Engineering Lab (A),WI22,74,36,82.9%,77.1%,9.19,B+ (3.51),A- (3.73)
192,"Bahadori, Mohammad Yousef",MAE 181 - Space Mission Analysis/Design (A),WI22,59,52,90.4%,90.4%,5.75,B+ (3.45),B (3.29)
193,"Ghazinejad, Maziar",MAE 190 - Topics in Mech and Aero Eng (A),WI22,28,24,95.8%,100.0%,6.75,B+ (3.38),B+ (3.54)
194,"Lubarda, Marko",MAE 30A - Statics & Intro to Dynamics (A),WI22,132,64,93.8%,93.8%,6.53,B+ (3.44),B (3.15)
195,"Qi, Huihui",MAE 30A - Statics & Intro to Dynamics (C),WI22,111,102,96.1%,98.0%,7.41,B+ (3.39),B- (2.77)
196,"Rosengren, Aaron",MAE 30B - Dynamics and Vibrations (A),WI22,18,16,56.3%,56.3%,9.25,C+ (2.63),
197,"Bahadori, Mohammad Yousef",MAE 30B - Dynamics and Vibrations (C),WI22,35,22,81.8%,86.4%,6.23,B (3.18),B- (2.93)
198,"Cortes, Jorge",MAE 40 - Linear Circuits (A),WI22,115,59,91.4%,94.8%,8.23,B- (2.98),B- (2.85)
199,"Arefiev, Alexey",MAE 8 - MATLAB Program for Engr Analys (A),WI22,101,89,80.7%,84.3%,5.62,B (3.17),B (3.14)
200,"Lubarda, Marko",MAE 8 - MATLAB Program for Engr Analys (B),WI22,105,58,96.5%,96.5%,5.48,B+ (3.63),B+ (3.46)
201,"Ghazinejad, Maziar",MAE 93 - Design Compet/Design Race Car (A),WI22,26,14,100.0%,100.0%,1.0,A (4.00),
202,"Bahadori, Mohammad Yousef",MAE 101A - Introductory Fluid Mechanics (A),FA21,57,46,80.4%,71.7%,8.15,B- (2.93),B- (2.92)
203,"Sarkar, Sutanu",MAE 101A - Introductory Fluid Mechanics (B),FA21,23,20,100.0%,100.0%,7.3,B (3.00),B- (2.97)
204,"Chen, Renkun",MAE 101C - Heat Transfer (A),FA21,65,36,91.4%,88.6%,7.01,B (3.09),B (3.04)
205,"Poulikakos, Lisa Voula",MAE 101C - Heat Transfer (B),FA21,68,62,93.5%,96.8%,5.31,B (3.29),B+ (3.51)
206,"Sanchez, Antonio Luis",MAE 104 - Aerodynamics (B),FA21,63,56,98.2%,96.4%,7.61,B (3.25),B (3.25)
207,"Bandaru, Prabhakar",MAE 105 - Intro to Mathematical Physics (A),FA21,68,41,95.1%,100.0%,7.28,B (3.05),B (3.28)
208,"Becker, Janet Maria",MAE 105 - Intro to Mathematical Physics (B),FA21,49,22,76.2%,85.7%,7.86,B- (2.82),B- (2.82)
209,"Lubarda, Marko",MAE 107 - Computational Methods/Engineer (A),FA21,101,55,72.7%,89.1%,8.32,B (3.13),B (3.11)
210,"Tolley, Michael Thomas",MAE 107 - Computational Methods/Engineer (B),FA21,63,33,97.0%,97.0%,7.59,B (3.27),B (3.04)
211,"Nomura, Keiko K.",MAE 11 - Thermodynamics (A),FA21,100,85,86.9%,86.9%,9.24,B (3.06),B- (2.92)
212,"Saha, Abhishek",MAE 11 - Thermodynamics (B),FA21,73,55,87.3%,90.9%,8.39,B- (2.84),B (3.08)
213,"Pawlak, Geno Ronald",MAE 122 - Flow & Transport/Environment (A),FA21,60,28,67.9%,75.0%,8.64,B (3.19),B- (2.98)
214,"Nesterenko, Vitali F",MAE 130 - Advanced Vibrations (A),FA21,30,16,75.0%,68.8%,6.0,B (3.06),B (3.24)
215,"Ghazinejad, Maziar",MAE 131A - Solid Mechanics I (A),FA21,71,65,96.9%,98.5%,7.33,B (3.12),B (3.04)
216,"de Oliveira, Mauricio",MAE 143A - Signals and Systems (A),FA21,76,35,73.5%,78.8%,8.21,B (3.20),B (3.14)
217,"Bewley, Thomas R",MAE 144 - Embedded Control & Robotics (A),FA21,34,23,71.4%,61.9%,12.12,B- (2.81),B+ (3.33)
218,"Silberman, Jack",MAE 148 - Intro to Autonomous Vehicles (A),FA21,10,5,60.0%,40.0%,12.9,A- (3.80),
219,"Ghazinejad, Maziar",MAE 150 - Computer-Aided Design (A),FA21,93,83,96.3%,100.0%,6.62,B+ (3.63),B (3.26)
220,"Gravish, Nicholas G",MAE 150 - Computer-Aided Design (B),FA21,37,16,93.8%,93.8%,8.0,B (3.07),B- (2.94)
221,"Tynan, George Robert",MAE 152 - Intro Manual and CNC Machining (B),FA21,10,6,100.0%,100.0%,1.17,A (4.00),
222,"Tynan, George Robert",MAE 152 - Intro Manual and CNC Machining (C),FA21,13,7,100.0%,100.0%,1.93,,
223,"Tynan, George Robert",MAE 152 - Intro Manual and CNC Machining (D),FA21,11,5,100.0%,100.0%,1.5,A (4.00),
224,"Tynan, George Robert",MAE 152 - Intro Manual and CNC Machining (E),FA21,11,7,100.0%,100.0%,1.07,A (4.00),
225,"Delson, Nathan Joseph",MAE 156A - Fund. Prin./Mechanical Desgn I (A),FA21,35,21,76.2%,76.2%,13.26,B+ (3.35),B+ (3.39)
226,"Lal, Ratnesh",MAE 170 - Experimental Techniques (A),FA21,216,180,84.3%,87.1%,8.81,B+ (3.51),A- (3.74)
227,"Rosengren, Aaron",MAE 180A - Spacecraft Guidance I (A),FA21,80,44,76.7%,62.8%,7.45,B- (2.89),B- (2.85)
228,"Schmidt, Oliver",MAE 190 - Topics in Mech and Aero Eng (B),FA21,24,17,100.0%,100.0%,7.38,A- (3.81),B+ (3.57)
229,"Bahadori, Mohammad Yousef",MAE 2 - Intro to Aerospace Engineering (A),FA21,61,49,95.7%,87.0%,6.07,B (3.20),B+ (3.32)
230,"Qi, Huihui",MAE 2 - Intro to Aerospace Engineering (B),FA21,87,82,97.6%,97.6%,5.34,B+ (3.43),B- (2.99)
231,"Graeve, Olivia A",MAE 20 - Elements of Materials Science (B),FA21,121,61,72.1%,79.7%,6.86,B+ (3.49),B+ (3.45)
232,"Cai, Shengqiang",MAE 21 - Aerospace Materials Science (A),FA21,107,49,100.0%,91.8%,4.21,A- (3.81),A- (3.71)
233,"Morimoto, Tania",MAE 3 - Intro/Engineering Graphcs&Desn (A),FA21,153,124,85.2%,94.3%,13.48,B+ (3.41),B (3.21)
234,"Qi, Huihui",MAE 3 - Intro/Engineering Graphcs&Desn (A),FA21,153,124,85.2%,92.6%,13.48,B+ (3.41),B (3.21)
235,"Delson, Nathan Joseph",MAE 30A - Statics & Intro to Dynamics (A),FA21,37,22,90.5%,75.0%,7.0,B+ (3.55),B- (2.82)
