,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
305,"Owens, Melinda Tsao-Ying",BILD 1 - The Cell (B),WI20,331,261,82.6%,74.0%,5.56,B (3.30),B (3.29)
306,"Owens, Melinda Tsao-Ying",BILD 1 - The Cell (C),WI20,347,282,88.2%,76.0%,5.37,B+ (3.41),B+ (3.39)
307,"Gustafson-Brown, Cindy",BILD 10 - Fundamental Concepts/Modrn Bio (A),WI20,245,156,77.3%,80.7%,4.71,B (3.20),B (3.19)
308,"Su, Chih-Ying",BILD 2 - Multicellular Life (A),WI20,106,68,92.6%,86.8%,6.38,B (3.21),B (3.03)
309,"Schroeder, Julian I",BILD 2 - Multicellular Life (B),WI20,214,174,89.5%,87.2%,5.14,B+ (3.38),B+ (3.63)
310,"Butler, Shannon Rhey",BILD 3 - Organismic&Evolutionary Biol (A),WI20,311,248,93.5%,90.7%,3.89,B+ (3.33),B+ (3.30)
311,"Reuther, Keefe",BILD 3 - Organismic&Evolutionary Biol (B),WI20,395,309,93.8%,98.3%,4.61,B+ (3.35),B+ (3.53)
312,"Macagno, Eduardo R.","BILD 38 - Dementia, Science and Society (A)",WI20,57,31,93.3%,90.0%,3.03,B+ (3.54),B+ (3.59)
313,"Mel, Stephanie",BILD 4 - Introductory Biology Lab (A),WI20,187,100,94.6%,98.9%,2.84,A- (3.70),A- (3.72)
314,"Reuther, Keefe",BILD 4 - Introductory Biology Lab (B),WI20,191,147,95.1%,97.9%,3.18,A- (3.72),A- (3.79)
315,"Mel, Stephanie",BILD 60 - DEI in Relation to Human Bio (A),WI20,47,19,82.4%,94.1%,3.09,A- (3.80),A- (3.72)
316,"Saier, Milton H.",BILD 87 - Freshman Seminar (A),WI20,13,7,100.0%,100.0%,1.07,A (4.00),
317,"Saier, Milton H.",BILD 87 - Freshman Seminar (B),WI20,14,6,83.3%,83.3%,0.83,A (4.00),
318,"Mel, Stephanie",BILD 1 - The Cell (A),FA19,154,108,91.6%,93.5%,4.67,B (3.21),C+ (2.44)
319,"Pekkurnaz Banghart, Gulcin",BILD 1 - The Cell (B),FA19,303,259,92.6%,93.3%,4.76,B+ (3.43),B+ (3.31)
320,"Cooper, Andrew Michael",BILD 1 - The Cell (C),FA19,376,312,92.6%,94.2%,4.78,B+ (3.31),B- (2.91)
321,"Glasgow, Stacey Marie",BILD 2 - Multicellular Life (A),FA19,371,320,93.0%,72.0%,6.22,B+ (3.51),B- (2.97)
322,"Owens, Melinda Tsao-Ying",BILD 2 - Multicellular Life (A),FA19,371,320,93.0%,89.1%,6.22,B+ (3.51),B- (2.97)
323,"Rana, Brinda Kanti",BILD 20 - Human Genetics/Modern Society (A),FA19,132,115,83.3%,83.2%,3.17,B+ (3.39),B+ (3.49)
324,"Stockwell, Sarah R",BILD 3 - Organismic&Evolutionary Biol (A),FA19,190,135,89.5%,97.7%,5.73,B (3.13),C+ (2.64)
325,"Stockwell, Sarah R",BILD 3 - Organismic&Evolutionary Biol (B),FA19,384,283,93.2%,94.6%,4.79,B (3.23),C+ (2.62)
326,"Reuther, Keefe",BILD 3 - Organismic&Evolutionary Biol (C),FA19,376,331,95.4%,97.0%,4.6,B (3.27),B- (2.98)
327,"Hedrick, Stephen M",BILD 30 - Biol of Plagues:Past & Present (A),FA19,119,69,95.7%,95.5%,3.4,B (3.21),B- (2.98)
328,"Lo, Stanley Malvin Ming-Hi",BILD 4 - Introductory Biology Lab (A),FA19,378,323,95.3%,97.5%,2.76,B+ (3.61),B+ (3.69)
329,"Mel, Stephanie",BILD 4 - Introductory Biology Lab (B),FA19,191,112,94.4%,99.1%,2.74,B+ (3.54),B+ (3.61)
330,"Reuther, Keefe",BILD 4 - Introductory Biology Lab (C),FA19,190,143,92.1%,97.1%,3.3,B+ (3.55),A- (3.74)
331,"Macagno, Eduardo R.",BILD 60 - DEI in Relation to Human Bio (A),FA19,44,23,87.0%,86.4%,3.2,B+ (3.61),A- (3.77)
332,"Pogliano, Joseph",BILD 70 - Genomics Research Init Lab I (A),FA19,28,20,100.0%,100.0%,2.18,A- (3.89),A- (3.96)
333,"Saier, Milton H.",BILD 87 - Freshman Seminar (A),FA19,15,8,100.0%,100.0%,0.79,A (4.00),
334,"Saier, Milton H.",BILD 87 - Freshman Seminar (B),FA19,19,12,80.0%,80.0%,0.7,A (4.00),
335,"Butler, Madeline",BILD 96 - Biology: Honors Seminar (A),FA19,45,27,88.5%,96.2%,0.81,A (4.00),
336,"Gustafson-Brown, Cindy",BILD 1 - The Cell (A),S219,96,37,80.0%,80.0%,9.3,B (3.19),B- (2.75)
337,"Reuther, Keefe",BILD 1 - The Cell (B),S219,59,56,98.2%,100.0%,6.64,B (3.23),B+ (3.39)
338,"Park, Ji Young",BILD 2 - Multicellular Life (A),S219,104,94,96.7%,87.0%,7.54,B (3.19),B (3.27)
339,"Butler, Shannon Rhey",BILD 3 - Organismic&Evolutionary Biol (A),S219,78,66,90.9%,98.5%,5.35,B+ (3.33),B (3.12)
340,"Reuther, Keefe",BILD 4 - Introductory Biology Lab (A),S219,48,44,97.6%,100.0%,3.85,A- (3.77),A- (3.75)
341,"Adomako, Marie Antonia",BILD 1 - The Cell (A),S119,102,89,93.3%,94.3%,6.84,B+ (3.35),B (3.16)
342,"Saier, Milton H.",BILD 18 - Human Impact on the Environmnt (A),S119,20,6,50.0%,50.0%,4.17,B+ (3.50),B- (2.81)
343,"Rizk, Maryan Girgis Soliman",BILD 2 - Multicellular Life (A),S119,114,52,100.0%,95.9%,5.86,B+ (3.63),B+ (3.55)
344,"Rana, Brinda Kanti",BILD 20 - Human Genetics/Modern Society (A),S119,9,9,100.0%,100.0%,2.5,A- (3.71),
345,"Butler, Shannon Rhey",BILD 3 - Organismic&Evolutionary Biol (A),S119,81,61,86.9%,88.3%,5.58,B+ (3.36),B (3.20)
346,"Patrick, Gentry",BILD 1 - The Cell (A),SP19,389,334,88.7%,83.8%,4.93,B (3.10),B (3.01)
347,"Pekkurnaz Banghart, Gulcin",BILD 1 - The Cell (B),SP19,320,160,79.2%,63.3%,5.13,B (3.23),B+ (3.40)
348,"Owens, Melinda Tsao-Ying",BILD 1 - The Cell (C),SP19,48,43,93.0%,95.3%,5.62,B+ (3.48),B (3.13)
349,"Saier, Milton H.",BILD 18 - Human Impact on the Environmnt (A),SP19,124,79,54.7%,65.3%,3.11,B- (2.88),B- (2.84)
