,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
45,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI18,31,16,100.0%,100.0%,5.13,A (4.00),B+ (3.69)
46,"Wells, Patricia Rebecca",LTRU 2B - Second Year Russian (A),WI18,15,7,100.0%,100.0%,4.79,A (4.00),
47,"Cassedy, Steven Dennis",LTRU 123 - Single Author in Russian Lit (A),FA17,8,4,100.0%,100.0%,7.83,A (4.00),
48,"Wells, Patricia Rebecca",LTRU 1A - First-Year Russian (A),FA17,37,14,100.0%,100.0%,6.36,B+ (3.64),A- (3.82)
49,"Wells, Patricia Rebecca",LTRU 2A - Second Year Russian (A),FA17,23,10,100.0%,100.0%,4.1,A- (3.80),A- (3.79)
50,"Wells, Patricia Rebecca",LTRU 104A - Advanced Practicum in Russian (A),SP17,16,9,100.0%,100.0%,4.75,B+ (3.67),
51,"Cassedy, Steven Dennis",LTRU 110B - Russian&Soviet Lit/1860-1917 (A),SP17,10,6,100.0%,100.0%,8.1,B+ (3.60),
52,"Wells, Patricia Rebecca",LTRU 1C - First Year Russian (A),SP17,23,8,100.0%,100.0%,6.25,B+ (3.67),A- (3.74)
53,"Wells, Patricia Rebecca",LTRU 104C - Advanced Practicum in Russian (A),WI17,8,7,100.0%,100.0%,4.17,A (4.00),
54,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI17,29,16,100.0%,100.0%,5.3,A- (3.92),B+ (3.70)
55,"Wells, Patricia Rebecca",LTRU 2B - Second Year Russian (A),WI17,10,3,100.0%,100.0%,3.83,B+ (3.67),
56,"Wells, Patricia Rebecca",LTRU 104B - Advanced Practicum in Russian (A),FA16,9,5,80.0%,100.0%,4.1,A (4.00),
57,"Glaser, Amelia",LTRU 110C - Russian&Soviet Lit/1917-Presnt (A),FA16,6,3,100.0%,100.0%,7.17,B+ (3.50),
58,"Wells, Patricia Rebecca",LTRU 1A - First-Year Russian (A),FA16,29,17,100.0%,100.0%,5.09,B+ (3.50),A- (3.78)
59,"Wells, Patricia Rebecca",LTRU 2A - Second Year Russian (A),FA16,14,6,100.0%,100.0%,6.1,B+ (3.67),
60,"Hart, Kevin Andrew",LTRU 123 - Single Author in Russian Lit (A),SP16,16,6,100.0%,100.0%,5.83,A- (3.80),
61,"Wells, Patricia Rebecca",LTRU 1C - First Year Russian (A),SP16,22,11,90.9%,100.0%,4.5,B+ (3.50),B+ (3.63)
62,"Wells, Patricia Rebecca",LTRU 2C - Second Year Russian (A),SP16,7,6,100.0%,100.0%,5.17,A (4.00),
63,"Wells, Patricia Rebecca",LTRU 104B - Advanced Practicum in Russian (A),WI16,14,4,100.0%,100.0%,2.5,A (4.00),
64,"Cassedy, Steven Dennis",LTRU 123 - Single Author in Russian Lit (A),WI16,8,4,75.0%,100.0%,10.0,B (3.00),
65,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI16,22,12,100.0%,100.0%,6.83,B+ (3.40),B+ (3.67)
66,"Wells, Patricia Rebecca",LTRU 2B - Second Year Russian (A),WI16,8,4,100.0%,100.0%,7.5,B+ (3.67),
67,"Wells, Patricia Rebecca",LTRU 104A - Advanced Practicum in Russian (A),FA15,13,7,100.0%,100.0%,3.83,A (4.00),
68,"Wells, Patricia Rebecca",LTRU 1A - First-Year Russian (A),FA15,29,13,100.0%,100.0%,4.32,B+ (3.60),A- (3.80)
69,"Wells, Patricia Rebecca",LTRU 2A - Second Year Russian (A),FA15,13,3,66.7%,100.0%,7.17,A (4.00),
70,"Glaser, Amelia",LTRU 110A - Russian&Soviet Lit/1800-1860 (A),SP15,13,3,100.0%,100.0%,8.5,A (4.00),
71,"Wells, Patricia Rebecca",LTRU 1C - First Year Russian (A),SP15,21,5,100.0%,100.0%,3.3,A (4.00),A- (3.85)
72,"Wells, Patricia Rebecca",LTRU 2C - Second Year Russian (A),SP15,8,4,100.0%,100.0%,3.83,A (4.00),
73,"Wells, Patricia Rebecca",LTRU 104C - Advanced Practicum in Russian (A),WI15,10,5,80.0%,80.0%,3.3,A- (3.75),
74,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI15,27,7,100.0%,100.0%,4.21,A (4.00),B+ (3.57)
75,"Wells, Patricia Rebecca",LTRU 2B - Second Year Russian (A),WI15,7,3,100.0%,100.0%,5.83,A (4.00),
76,"Wells, Patricia Rebecca",LTRU 104B - Advanced Practicum in Russian (A),FA14,14,6,100.0%,100.0%,2.5,B+ (3.50),
