,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
359,"Mel, Stephanie",BIBC 100 - Structural Biochemistry (A),FA08,289,187,89.8%,92.5%,5.22,B+ (3.52),C+ (2.61)
360,"Scheffler, Immo E.",BIBC 102 - Metabolic Biochemistry (A),FA08,279,140,93.5%,94.9%,6.24,B+ (3.63),B- (2.73)
361,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (B),FA08,290,190,90.0%,94.1%,5.9,B+ (3.35),B- (2.84)
362,"Davis, Aubrey K",BIBC 103 - Biochemical Techniques (A),FA08,130,122,97.5%,95.9%,6.57,B+ (3.32),B (3.02)
363,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),FA08,69,32,96.7%,90.3%,5.63,B+ (3.38),B (3.04)
364,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (C),FA08,70,54,100.0%,100.0%,5.09,B+ (3.52),B+ (3.36)
365,"Chilukuri, Lakshmi N",BIBC 120 - Nutrition (A),FA08,352,173,96.4%,91.8%,5.17,B+ (3.53),B- (2.79)
366,"Felbeck, Horst",BIBC 130 - Envir Phy/Biochem/Mar Organism (A),FA08,52,38,72.2%,72.2%,5.26,B (3.24),B- (2.80)
367,"Buehler, Lukas K.",BIBC 100 - Structural Biochemistry (A),SU08,82,35,94.1%,97.1%,7.53,A- (3.71),
368,"Buehler, Lukas K.",BIBC 102 - Metabolic Biochemistry (A),SU08,112,49,79.2%,75.0%,9.36,B+ (3.32),
369,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),SU08,56,44,95.5%,97.7%,6.41,B+ (3.53),
370,"Towb, Par",BIBC 100 - Structural Biochemistry (A),SP08,223,143,85.3%,83.0%,5.19,B+ (3.43),C+ (2.64)
371,"Price, Paul A.",BIBC 102 - Metabolic Biochemistry (A),SP08,301,226,99.6%,100.0%,7.03,B+ (3.47),B- (2.84)
372,"Bever, Jennie Lynn",BIBC 102 - Metabolic Biochemistry (B),SP08,138,79,91.0%,88.2%,6.32,B (3.20),C (2.23)
373,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),SP08,136,89,95.3%,97.6%,6.09,B+ (3.42),B (3.12)
374,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),SP08,125,78,100.0%,96.1%,5.63,B+ (3.33),B- (2.88)
375,"Toukdarian, Aresa",BIBC 103 - Biochemical Techniques (C),SP08,67,42,80.5%,73.8%,6.4,B+ (3.43),B (3.21)
376,"Chrispeels, Maarten J.",BIBC 104 - Biochem & Biotech/Plants (A),SP08,13,7,85.7%,85.7%,8.79,B (3.29),
377,"Zhao, Yunde",BIBC 104 - Biochem & Biotech/Plants (A),SP08,13,7,85.7%,85.7%,8.79,B (3.29),
378,"Chilukuri, Lakshmi N",BIBC 120 - Nutrition (A),SP08,310,151,97.3%,97.3%,4.53,B+ (3.50),B- (2.81)
379,"Towb, Par",BIBC 100 - Structural Biochemistry (A),WI08,275,157,87.2%,80.6%,4.77,B+ (3.37),C+ (2.44)
380,"Scheffler, Immo E.",BIBC 102 - Metabolic Biochemistry (A),WI08,195,75,91.8%,97.3%,7.11,B+ (3.33),C (2.27)
381,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (B),WI08,212,112,85.2%,75.0%,6.8,B (3.29),B- (2.79)
382,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),WI08,134,88,92.0%,97.7%,6.16,B+ (3.51),B (3.17)
383,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),WI08,68,34,90.6%,96.9%,6.97,B+ (3.44),B- (2.96)
384,"Santoso, Buyung",BIBC 103 - Biochemical Techniques (C),WI08,66,45,100.0%,100.0%,4.99,B+ (3.61),B+ (3.41)
385,"Crawford, Nigel M.",BIBC 120 - Nutrition (A),WI08,380,258,98.8%,99.2%,4.16,B+ (3.53),B- (2.95)
386,"Montal, S. Maurice",BIBC 100 - Structural Biochemistry (A),FA07,151,73,81.4%,67.1%,5.81,B (3.24),C+ (2.61)
387,"Scheffler, Immo E.",BIBC 102 - Metabolic Biochemistry (A),FA07,253,100,92.8%,99.0%,6.2,B+ (3.43),C+ (2.58)
388,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (B),FA07,260,164,91.0%,91.7%,5.3,B (3.27),C+ (2.69)
389,"Toukdarian, Aresa",BIBC 103 - Biochemical Techniques (A),FA07,68,58,100.0%,93.1%,5.47,B+ (3.48),B (3.22)
390,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),FA07,71,40,82.1%,87.5%,7.15,B+ (3.37),B- (2.75)
391,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (C),FA07,68,54,88.9%,90.6%,6.54,B+ (3.45),B+ (3.32)
392,"Davis, Aubrey K",BIBC 103 - Biochemical Techniques (D),FA07,71,66,93.9%,98.5%,5.53,B (3.24),B- (2.86)
393,"Chilukuri, Lakshmi N",BIBC 120 - Nutrition (A),FA07,388,220,98.1%,97.2%,4.38,B+ (3.59),B (3.08)
394,"Felbeck, Horst",BIBC 130 - Marine Biochemistry (A),FA07,62,37,97.3%,91.9%,3.85,A- (3.73),B- (2.89)
395,"Buehler, Lukas K.",BIBC 100 - Structural Biochemistry (A),SU07,115,90,85.7%,87.1%,6.97,B+ (3.35),
396,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (A),SU07,108,82,88.8%,93.8%,6.72,B (3.10),
397,"Scheffler, Immo E.",BIBC 102 - Metabolic Biochemistry (A),SU07,167,84,91.0%,98.7%,9.21,B+ (3.47),
398,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),SU07,37,37,91.9%,100.0%,6.77,B+ (3.38),
399,"Chilukuri, Lakshmi N",BIBC 120 - Nutrition (A),SU07,208,150,98.6%,96.3%,5.44,A- (3.72),
