,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
288,"Kehler, Andrew Scott",LIHL 115 - Korean for Korean Speakers (A),SP10,19,14,100.0%,92.9%,5.07,B+ (3.58),
289,"Akjeje, Abdelhak",LIHL 116 - Arabic for Arabic Speakers (A),SP10,14,3,100.0%,66.7%,9.83,A (4.00),
290,"Sadegholvad, Elham",LIHL 117 - Persian for Persian Speakers (A),SP10,15,10,100.0%,100.0%,2.9,A- (3.78),
291,"Alicio, Atilio",LIHL 132 - Adv Filipino for Filip Speaker (A),SP10,18,7,100.0%,100.0%,3.07,A (4.00),
292,"Kehler, Andrew Scott",LIHL 135 - Adv Korean for Korean Speakers (A),SP10,21,6,83.3%,83.3%,3.17,B+ (3.50),B+ (3.58)
293,"Alicio, Atilio",LIHL 112 - Filipino for Filipino Speakers (A),WI10,25,13,92.3%,100.0%,5.12,A- (3.70),B+ (3.59)
294,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese for Vietn Speakers (A),WI10,26,10,100.0%,100.0%,4.3,B+ (3.63),B+ (3.46)
295,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese for Vietn Speakers (B),WI10,15,9,100.0%,100.0%,5.83,A- (3.75),
296,,LIHL 115 - Korean for Korean Speakers (A),WI10,23,8,100.0%,100.0%,4.75,A- (3.83),
297,"Akjeje, Abdelhak",LIHL 116 - Arabic for Arabic Speakers (A),WI10,12,5,80.0%,80.0%,6.9,B+ (3.50),
298,"Sadegholvad, Elham",LIHL 117 - Persian for Persian Speakers (A),WI10,16,6,100.0%,100.0%,1.83,B+ (3.67),
299,"Alicio, Atilio",LIHL 132 - Adv Filipino for Filip Speaker (A),WI10,13,5,100.0%,100.0%,2.9,A- (3.75),
300,"Hill, Kimloan T.V.",LIHL 134 - Adv Vietnamese for Viet Speakr (A),WI10,10,6,100.0%,100.0%,5.17,A- (3.83),
301,,LIHL 135 - Adv Korean for Korean Speakers (A),WI10,30,5,80.0%,100.0%,2.9,A- (3.80),
302,"Alicio, Atilio",LIHL 112 - Filipino for Filipino Speakers (A),FA09,19,16,100.0%,100.0%,2.88,B+ (3.38),
303,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese for Vietn Speakers (A),FA09,26,19,100.0%,100.0%,3.83,B+ (3.56),B (3.26)
304,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese for Vietn Speakers (B),FA09,15,10,100.0%,100.0%,2.06,B+ (3.44),
305,"Kim, Boyoung",LIHL 115 - Korean for Korean Speakers (A),FA09,23,21,100.0%,100.0%,3.83,A (4.00),
306,"Sadegholvad, Elham",LIHL 117 - Persian for Persian Speakers (A),FA09,15,6,100.0%,100.0%,3.83,A (4.00),
307,"Alicio, Atilio",LIHL 132 - Adv Filipino for Filip Speaker (A),FA09,8,7,100.0%,100.0%,4.21,A- (3.86),
308,"Hill, Kimloan T.V.",LIHL 134 - Adv Vietnamese for Viet Speakr (A),FA09,17,15,100.0%,86.7%,4.5,A- (3.77),
309,"Park, Jeehyun",LIHL 135 - Adv Korean for Korean Speakers (A),FA09,33,20,84.2%,89.5%,3.55,A- (3.85),
310,,LIHL 137 - Adv Persian for Persn Speakers (A),FA09,9,9,100.0%,100.0%,7.25,A- (3.88),
311,"Alicio, Atilio",LIHL 112 - Filipino for Filipino Speakers (A),SP09,18,16,100.0%,100.0%,4.25,A- (3.83),
312,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese for Vietn Speakers (A),SP09,27,24,100.0%,100.0%,3.17,B+ (3.50),B (3.20)
313,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese for Vietn Speakers (B),SP09,27,22,95.2%,100.0%,4.05,B+ (3.61),B (3.20)
314,"Kim, Boyoung",LIHL 115 - Korean for Korean Speakers (A),SP09,32,28,84.6%,64.0%,4.0,A- (3.81),
315,"Akjeje, Abdelhak",LIHL 116 - Arabic for Arabic Speakers (A),SP09,17,15,78.6%,57.1%,3.21,A (4.00),
316,"Sadegholvad, Elham",LIHL 117 - Persian for Persian Speakers (A),SP09,15,12,100.0%,100.0%,4.5,A- (3.82),
317,"Alicio, Atilio",LIHL 132 - Adv Filipino for Filip Speaker (A),SP09,13,12,100.0%,100.0%,2.0,A- (3.80),
318,"Sadegholvad, Elham",LIHL 137 - Adv Persian for Persn Speakers (A),SP09,11,10,100.0%,100.0%,3.1,A (4.00),
319,"Alicio, Atilio",LIHL 112 - Filipino for Filipino Speakers (A),WI09,19,17,93.8%,94.1%,2.85,B+ (3.63),
320,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese for Vietn Speakers (A),WI09,22,22,100.0%,100.0%,3.14,B+ (3.63),B (3.27)
321,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese for Vietn Speakers (B),WI09,19,16,100.0%,100.0%,2.88,B+ (3.62),
322,"Akjeje, Abdelhak",LIHL 116 - Arabic for Arabic Speakers (A),WI09,13,12,91.7%,100.0%,5.33,A- (3.90),
323,"Sadegholvad, Elham",LIHL 117 - Persian for Persian Speakers (A),WI09,16,15,92.9%,64.3%,3.97,A (4.00),
324,"Alicio, Atilio",LIHL 132 - Adv Filipino for Filip Speaker (A),WI09,13,13,100.0%,100.0%,2.65,A- (3.92),
325,"Hill, Kimloan T.V.",LIHL 134 - Adv Vietnamese for Viet Speakr (A),WI09,16,10,90.0%,90.0%,5.17,A- (3.89),
326,"Alicio, Atilio",LIHL 112 - Filipino for Filipino Speakers (A),FA08,19,18,100.0%,100.0%,2.94,B+ (3.64),
327,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese for Vietn Speakers (A),FA08,30,29,100.0%,96.6%,3.21,B+ (3.67),B (3.28)
328,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese for Vietn Speakers (B),FA08,17,13,100.0%,100.0%,3.12,B+ (3.69),
329,"Kim, Boyoung",LIHL 115 - Korean for Korean Speakers (A),FA08,33,29,96.6%,89.7%,3.31,A- (3.89),B+ (3.67)
330,"Akjeje, Abdelhak",LIHL 116 - Arabic for Arabic Speakers (A),FA08,9,8,87.5%,87.5%,8.0,A (4.00),
331,"Sadegholvad, Elham",LIHL 117 - Persian for Persian Speakers (A),FA08,21,20,100.0%,100.0%,2.8,A- (3.95),B+ (3.62)
332,"Alicio, Atilio",LIHL 132 - Adv Filipino for Filip Speaker (A),FA08,8,7,100.0%,100.0%,2.5,A- (3.83),
333,"Hill, Kimloan T.V.",LIHL 134 - Adv Vietnamese for Viet Speakr (A),FA08,15,16,100.0%,93.8%,4.75,B+ (3.69),
334,"Acejo, Henry",LIHL 112 - Tagalog:Communication&Culture (A),SP08,16,14,100.0%,100.0%,3.21,B+ (3.62),
335,"Alicio, Atilio",LIHL 112X - Tagalog: Linguistic Analysis (A),SP08,16,14,100.0%,100.0%,3.36,A- (3.73),
336,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese:Communicatn&Culture (A),SP08,14,12,100.0%,100.0%,3.5,B+ (3.50),
337,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese:Communicatn&Culture (B),SP08,12,11,100.0%,100.0%,2.5,B+ (3.50),
338,"Tran, Thuan",LIHL 114X - Vietnamese:Linguistic Analysis (A),SP08,14,12,100.0%,100.0%,2.5,B+ (3.43),
339,"Tran, Thuan",LIHL 114X - Vietnamese:Linguistic Analysis (B),SP08,12,10,100.0%,100.0%,2.1,A- (3.71),
340,"Moore, John C.",LIHL 115 - Korean:Communication & Culture (A),SP08,18,12,100.0%,90.0%,3.5,A (4.00),
341,"Moore, John C.",LIHL 115X - Korean: Linguistic Analysis (A),SP08,18,14,100.0%,100.0%,3.5,A (4.00),
342,"Saab, Dima",LIHL 116 - Arabic:Communication & Culture (A),SP08,13,12,100.0%,100.0%,5.59,A- (3.70),
343,"Akjeje, Abdelhak",LIHL 116X - Arabic: Linguistic Analysis (A),SP08,13,13,100.0%,92.3%,5.58,B+ (3.45),
344,"Sadegholvad, Elham",LIHL 117X - Persian: Linguistic Analysis (A),SP08,5,5,100.0%,100.0%,7.7,A (4.00),
345,"Acejo, Henry",LIHL 132 - Tagalog: Adv.Comm.& Culture (A),SP08,7,6,100.0%,100.0%,1.83,A- (3.83),
346,"Alicio, Atilio",LIHL 132X - Tagalog:Adv.Linguistc Analysis (A),SP08,6,5,100.0%,100.0%,1.7,A (4.00),
347,"Hill, Kimloan T.V.",LIHL 134 - Vietnamese: Adv.Comm.& Culture (A),SP08,13,13,100.0%,100.0%,4.04,A- (3.91),
348,"Tran, Thuan",LIHL 134X - Vietnamese:Adv.Linguistc Analy (A),SP08,13,9,100.0%,100.0%,3.83,A (4.00),
349,"Moore, John C.",LIHL 137 - Persian: Adv. Comm. & Culture (A),SP08,7,7,100.0%,100.0%,3.36,A (4.00),
350,"Sadegholvad, Elham",LIHL 137X - Persian:Adv.Linguistc Analysis (A),SP08,7,7,100.0%,100.0%,3.17,A (4.00),
351,"Acejo, Henry",LIHL 112 - Tagalog:Communication&Culture (A),WI08,14,13,100.0%,100.0%,3.58,B (3.27),
352,"Alicio, Atilio",LIHL 112X - Tagalog: Linguistic Analysis (A),WI08,14,13,100.0%,100.0%,3.88,A- (3.73),
353,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese:Communicatn&Culture (A),WI08,12,12,100.0%,100.0%,4.0,B+ (3.67),
354,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese:Communicatn&Culture (B),WI08,8,8,100.0%,100.0%,2.0,B+ (3.60),
355,"Tran, Thuan",LIHL 114X - Vietnamese:Linguistic Analysis (A),WI08,13,13,100.0%,100.0%,3.58,B+ (3.56),
356,"Moore, John C.",LIHL 115 - Korean:Communication & Culture (A),WI08,17,16,100.0%,93.8%,4.88,A- (3.88),
357,"Moore, John C.",LIHL 115X - Korean: Linguistic Analysis (A),WI08,17,13,76.9%,61.5%,4.96,A- (3.92),
358,"Saab, Dima",LIHL 116 - Arabic:Communication & Culture (A),WI08,8,8,100.0%,100.0%,3.75,A (4.00),
359,"Sadegholvad, Elham",LIHL 117X - Persian: Linguistic Analysis (A),WI08,7,7,100.0%,85.7%,3.93,A (4.00),
360,"Acejo, Henry",LIHL 132 - Tagalog: Adv.Comm.& Culture (A),WI08,7,7,100.0%,100.0%,1.93,A (4.00),
361,"Alicio, Atilio",LIHL 132X - Tagalog:Adv.Linguistc Analysis (A),WI08,7,7,100.0%,100.0%,2.21,A (4.00),
362,"Hill, Kimloan T.V.",LIHL 134 - Vietnamese: Adv.Comm.& Culture (A),WI08,15,11,100.0%,100.0%,4.86,B+ (3.60),
363,"Tran, Thuan",LIHL 134X - Vietnamese:Adv.Linguistc Analy (A),WI08,15,7,85.7%,85.7%,3.93,A- (3.71),
364,"Sadegholvad, Elham",LIHL 137X - Persian:Adv.Linguistc Analysis (A),WI08,6,4,100.0%,100.0%,5.5,A (4.00),
365,"Acejo, Henry",LIHL 112 - Tagalog:Communication&Culture (A),FA07,17,14,100.0%,100.0%,3.21,A- (3.82),
366,"Alicio, Atilio",LIHL 112X - Tagalog: Linguistic Analysis (A),FA07,17,16,100.0%,100.0%,3.38,A- (3.77),
367,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese:Communicatn&Culture (A),FA07,20,15,100.0%,100.0%,3.43,B+ (3.64),B+ (3.39)
368,"Hill, Kimloan T.V.",LIHL 114 - Vietnamese:Communicatn&Culture (B),FA07,13,13,100.0%,100.0%,4.5,B+ (3.45),
369,"Tran, Thuan",LIHL 114X - Vietnamese:Linguistic Analysis (B),FA07,14,12,100.0%,100.0%,3.83,A- (3.73),
370,"Moore, John C.",LIHL 115 - Korean:Communication & Culture (A),FA07,19,10,90.0%,70.0%,2.1,A (4.00),
371,"Moore, John C.",LIHL 115X - Korean: Linguistic Analysis (A),FA07,19,16,100.0%,100.0%,4.33,B+ (3.69),
372,"Saab, Dima",LIHL 116 - Arabic:Communication & Culture (A),FA07,6,6,100.0%,100.0%,6.5,A (4.00),
373,"Akjeje, Abdelhak",LIHL 116X - Arabic: Linguistic Analysis (A),FA07,5,5,80.0%,80.0%,10.1,A (4.00),
374,"Moore, John C.",LIHL 117 - Persian:Communication&Culture (A),FA07,10,10,100.0%,100.0%,3.1,A (4.00),
375,"Acejo, Henry",LIHL 132 - Tagalog: Adv.Comm.& Culture (A),FA07,8,8,100.0%,100.0%,2.75,B+ (3.67),
376,"Alicio, Atilio",LIHL 132X - Tagalog:Adv.Linguistc Analysis (A),FA07,8,8,100.0%,100.0%,4.0,B+ (3.50),
377,"Hill, Kimloan T.V.",LIHL 134 - Vietnamese: Adv.Comm.& Culture (A),FA07,9,7,100.0%,100.0%,6.5,A- (3.86),
378,"Tran, Thuan",LIHL 134X - Vietnamese:Adv.Linguistc Analy (A),FA07,9,8,100.0%,100.0%,6.75,B+ (3.63),
379,"Moore, John C.",LIHL 137 - Persian: Adv. Comm. & Culture (A),FA07,3,3,100.0%,100.0%,2.5,A (4.00),
